gene,is_lncRNA,hvg_standard,hvg_forced,mean_raw,var_raw,index_of_dispersion,n_detected
RP11-169K17.3,False,True,True,0.000157,0.000157,0.999849,24.0
TAMM41,False,False,False,0.030041,0.030633,1.019715,4471.0
TIMP4,False,False,False,0.000374,0.000465,1.245249,53.0
PPARG,False,False,False,0.011838,0.016771,1.416743,1522.0
TSEN2,False,False,False,0.015601,0.016222,1.039868,2315.0
C3orf83,False,False,False,0.000151,0.000151,0.999856,23.0
MKRN2,False,False,False,0.039257,0.039958,1.017854,5824.0
RAF1,False,True,True,0.117587,0.127333,1.082877,16330.0
TMEM40,False,True,True,0.000243,0.001986,8.189,16.0
CAND2,False,False,False,0.001239,0.001277,1.030514,186.0
RP11-767C1.2,False,False,False,0.000223,0.000223,0.999784,34.0
RPL32,False,False,False,16.064264,133.627486,8.318308,149979.0
IQSEC1,False,True,True,0.112835,0.136405,1.208888,14987.0
NUP210,False,False,False,0.122333,0.133785,1.093609,16835.0
HDAC11-AS1,True,False,True,8.5e-05,8.5e-05,0.999921,13.0
HDAC11,False,False,False,0.007132,0.007251,1.016772,1075.0
FBLN2,False,True,True,0.00584,0.035107,6.011034,481.0
WNT7A,False,False,False,0.000911,0.00095,1.042261,136.0
TPRXL,True,False,True,3.9e-05,3.9e-05,0.999967,6.0
CHCHD4,False,False,False,0.026488,0.027491,1.037859,3913.0
TMEM43,False,True,True,0.067843,0.07146,1.053324,9773.0
RP11-434D12.1,False,False,False,0.000249,0.000249,0.999757,38.0
AC093495.4,False,True,True,0.005539,0.005639,1.018136,835.0
XPC,False,False,False,0.105271,0.117459,1.115783,14497.0
LSM3,False,False,False,0.38298,0.440125,1.149213,46028.0
RP11-536I6.2,False,False,False,2.6e-05,2.6e-05,0.99998,4.0
RP11-536I6.1,False,True,True,3.3e-05,3.3e-05,0.999974,5.0
SLC6A6,False,True,True,0.080874,0.090708,1.121598,11250.0
AC090952.5,False,False,False,2e-05,2e-05,0.999987,3.0
CCDC174,False,False,False,0.10158,0.109904,1.081946,14169.0
C3orf20,False,False,False,7.2e-05,8.5e-05,1.181754,10.0
FGD5,False,False,False,0.00213,0.002834,1.330186,278.0
FGD5-AS1,True,False,True,0.120058,0.133123,1.10882,16484.0
NR2C2,False,False,False,0.021461,0.022298,1.039023,3180.0
MRPS25,False,False,False,0.108633,0.116983,1.076856,15178.0
ZFYVE20,False,False,False,0.025931,0.026543,1.023621,3860.0
CAPN7,False,False,False,0.065863,0.072053,1.093977,9328.0
SH3BP5-AS1,True,False,True,0.008371,0.008563,1.02296,1258.0
SH3BP5,False,False,False,0.331682,0.643818,1.941073,34039.0
METTL6,False,False,False,0.032099,0.032852,1.023452,4766.0
EAF1,False,False,False,0.085056,0.095979,1.128423,11787.0
EAF1-AS1,True,False,True,0.016381,0.01842,1.124483,2346.0
COLQ,False,False,False,0.039814,0.047131,1.18377,5458.0
HACL1,False,False,False,0.054517,0.055924,1.025808,8017.0
BTD,False,False,False,0.037625,0.039094,1.039037,5531.0
ANKRD28,False,True,True,0.185037,0.341795,1.847176,20437.0
GALNT15,False,False,False,0.001114,0.002083,1.869486,128.0
DPH3,False,False,False,0.102845,0.112274,1.091681,14333.0
OXNAD1,False,False,False,0.188498,0.252706,1.340635,22898.0
RFTN1,False,False,False,0.099516,0.116894,1.174633,13605.0
RP11-415F23.2,False,False,False,0.009,0.009233,1.025967,1350.0
RP11-415F23.3,False,False,False,0.001409,0.00142,1.0079,214.0
RP11-415F23.4,False,False,False,0.005637,0.005723,1.0153,851.0
DAZL,False,False,False,0.000105,0.000105,0.999902,16.0
AC091493.2,False,False,False,2.6e-05,3.9e-05,1.499984,3.0
PLCL2,False,False,False,0.078514,0.086862,1.106332,10979.0
TBC1D5,False,False,False,0.094088,0.108008,1.147942,12882.0
SATB1,False,False,False,0.189959,0.258885,1.362845,23170.0
KCNH8,False,False,False,0.000623,0.000688,1.104648,90.0
EFHB,False,False,False,0.002576,0.002674,1.038143,385.0
RAB5A,False,False,False,0.13929,0.15248,1.094693,19056.0
PP2D1,False,False,False,6.6e-05,6.6e-05,0.999941,10.0
KAT2B,False,False,False,0.059295,0.064576,1.089065,8434.0
SGOL1,False,False,False,0.003107,0.003478,1.119263,446.0
SGOL1-AS1,False,True,True,6.6e-05,6.6e-05,0.999941,10.0
AC107622.1,False,False,False,0.000105,0.000105,0.999902,16.0
RP11-669C19.1,False,False,False,0.000826,0.000891,1.078546,121.0
ZNF385D,False,True,True,0.000151,0.001173,7.782509,11.0
UBE2E2-AS1,False,False,False,0.000151,0.000151,0.999856,23.0
UBE2E2,False,False,False,0.069488,0.092531,1.331615,8961.0
UBE2E1,False,False,False,0.130474,0.149202,1.143535,17567.0
NKIRAS1,False,False,False,0.012972,0.013722,1.057778,1918.0
RPL15,False,False,False,11.151587,81.511166,7.309378,149280.0
NR1D2,False,False,False,0.075223,0.083973,1.116314,10497.0
LINC00691,True,False,True,0.000387,0.000387,0.99962,59.0
THRB,False,True,True,0.00432,0.008863,2.051839,593.0
RP11-317L10.1,False,False,False,0.000623,0.000649,1.041489,93.0
AC133680.1,False,True,True,0.000105,0.000367,3.499918,8.0
RARB,False,False,False,0.002229,0.003338,1.497781,300.0
TOP2B,False,False,False,0.158955,0.185551,1.167321,20954.0
NGLY1,False,False,False,0.112861,0.126999,1.125269,15496.0
OXSM,False,False,False,0.021329,0.022304,1.045672,3167.0
LINC00692,True,True,True,2e-05,2e-05,0.999987,3.0
NEK10,False,True,True,0.003926,0.004475,1.139654,558.0
SLC4A7,False,False,False,0.158444,0.214962,1.356707,19799.0
RP11-222K16.1,False,False,False,0.000387,0.000387,0.99962,59.0
RP11-222K16.2,False,True,True,0.092253,0.104928,1.137398,12615.0
EOMES,False,True,True,0.199772,0.337213,1.687991,21834.0
AC098973.2,False,True,True,2.6e-05,2.6e-05,0.99998,4.0
AC092415.1,False,False,False,0.00021,0.00021,0.999797,32.0
CMC1,False,True,True,1.461821,8.731652,5.973132,61395.0
AZI2,False,False,False,0.143531,0.201708,1.40532,17964.0
ZCWPW2,False,False,False,0.001757,0.001832,1.043026,262.0
LINC00693,False,False,False,4.6e-05,5.9e-05,1.285677,6.0
RBMS3-AS3,True,False,True,0.000439,0.000439,0.999567,67.0
RBMS3,False,False,False,0.010488,0.020446,1.949525,1332.0
RBMS3-AS2,True,False,True,6.6e-05,6.6e-05,0.999941,10.0
AC116035.1,False,False,False,4.6e-05,4.6e-05,0.999961,7.0
TGFBR2,False,True,True,0.264678,0.428044,1.617227,30773.0
GADL1,False,False,False,5.2e-05,5.2e-05,0.999954,8.0
STT3B,False,False,False,0.22883,0.260278,1.137434,29593.0
OSBPL10,False,False,False,0.008875,0.011799,1.32939,1164.0
OSBPL10-AS1,True,False,True,0.00116,0.001211,1.044044,173.0
ZNF860,False,False,False,0.000872,0.000976,1.119436,125.0
GPD1L,False,False,False,0.030821,0.031562,1.024056,4577.0
CMTM8,False,False,False,0.020641,0.025249,1.223254,2855.0
CMTM7,False,False,False,0.224195,0.264679,1.180572,28473.0
CMTM6,False,True,True,0.475364,0.919212,1.933703,45637.0
DYNC1LI1,False,False,False,0.130461,0.151381,1.160357,17440.0
CNOT10,False,False,False,0.052445,0.056093,1.069546,7558.0
TRIM71,False,False,False,0.000197,0.00021,1.066477,29.0
CCR4,False,False,False,0.005205,0.0062,1.191277,727.0
GLB1,False,False,False,0.096625,0.11284,1.167815,13076.0
TMPPE,False,False,False,0.002635,0.002707,1.027222,397.0
CRTAP,False,False,False,0.143171,0.19504,1.362286,17648.0
SUSD5,False,False,False,0.001206,0.001532,1.270541,162.0
FBXL2,False,False,False,0.001842,0.001917,1.04087,276.0
UBP1,False,False,False,0.052622,0.054481,1.035327,7687.0
CLASP2,False,False,False,0.063451,0.069389,1.093581,8994.0
RP11-10C24.2,False,False,False,0.00019,0.00019,0.999816,29.0
RP11-10C24.3,False,True,True,0.000846,0.000871,1.030169,127.0
RP11-10C24.1,False,False,False,0.000439,0.000439,0.999567,67.0
PDCD6IP,False,False,False,0.173428,0.200536,1.15631,22832.0
AC018359.1,False,False,False,9.8e-05,9.8e-05,0.999908,15.0
AC123023.1,False,False,False,0.000295,0.000295,0.999712,45.0
ARPP21,False,True,True,0.000551,0.001796,3.261376,58.0
STAC,False,False,False,0.000262,0.000288,1.099745,38.0
DCLK3,False,False,False,5.2e-05,5.2e-05,0.999954,8.0
TRANK1,False,True,True,0.067246,0.075402,1.121279,9399.0
RP11-129K12.1,False,False,False,0.000675,0.000701,1.038167,101.0
RP11-129K12.4,False,True,True,0.000531,0.000531,0.999476,81.0
EPM2AIP1,False,False,False,0.106274,0.118617,1.116148,14631.0
MLH1,False,False,False,0.043144,0.044547,1.032524,6345.0
LRRFIP2,False,False,False,0.089441,0.102863,1.150068,12298.0
RP11-285J16.1,False,False,False,0.000754,0.000753,0.999253,115.0
RP11-259K5.1,False,True,True,0.000157,0.000157,0.999849,24.0
RP11-259K5.2,False,False,False,0.000918,0.00093,1.013375,139.0
GOLGA4,False,False,False,0.319798,0.510086,1.595028,34603.0
C3orf35,False,False,False,0.001219,0.001244,1.020293,184.0
ITGA9,False,False,False,0.01252,0.019718,1.574925,1539.0
CTDSPL,False,False,False,0.005939,0.007804,1.314158,799.0
VILL,False,False,False,0.024168,0.024475,1.012725,3619.0
PLCD1,False,False,False,0.022922,0.029883,1.303652,3093.0
DLEC1,False,False,False,0.001449,0.001447,0.998558,221.0
ACAA1,False,False,False,0.216061,0.279475,1.293504,26656.0
MYD88,False,False,False,0.136826,0.183431,1.340619,17129.0
OXSR1,False,False,False,0.067961,0.077632,1.142309,9451.0
SLC22A13,False,False,False,2.6e-05,2.6e-05,0.99998,4.0
SLC22A14,False,False,False,0.000157,0.000157,0.999849,24.0
XYLB,False,False,False,0.00291,0.003112,1.069169,430.0
ACVR2B-AS1,True,False,True,9.2e-05,9.2e-05,0.999915,14.0
ACVR2B,False,False,False,0.008292,0.00897,1.081834,1213.0
EXOG,False,False,False,0.075394,0.078271,1.038158,10880.0
SCN5A,False,False,False,5.9e-05,5.9e-05,0.999948,9.0
SCN11A,False,False,False,0.000537,0.000563,1.04825,80.0
WDR48,False,False,False,0.061425,0.064496,1.049989,8874.0
GORASP1,False,False,False,0.013942,0.0146,1.047184,2066.0
TTC21A,False,False,False,0.004516,0.004784,1.059351,667.0
CSRNP1,False,False,False,0.130402,0.172982,1.326528,16485.0
XIRP1,False,False,False,0.000105,0.000118,1.124902,15.0
CX3CR1,False,True,True,0.092292,0.171151,1.854453,9826.0
CCR8,False,False,False,0.000197,0.00021,1.066477,29.0
SLC25A38,False,False,False,0.068655,0.070458,1.026253,9997.0
RPSA,False,False,False,5.37162,20.508878,3.818006,142247.0
MOBP,False,True,True,3.3e-05,3.3e-05,0.999974,5.0
MYRIP,False,True,True,0.002596,0.007571,2.916615,271.0
EIF1B,False,False,False,0.376805,0.441041,1.170476,45440.0
ENTPD3-AS1,True,False,True,0.034079,0.037598,1.103263,4867.0
ENTPD3,False,False,False,7.9e-05,7.9e-05,0.999928,12.0
RPL14,False,False,False,7.643581,32.752689,4.284993,147643.0
RP11-391M1.4,False,False,False,0.005375,0.005451,1.014144,812.0
ZNF619,False,False,False,0.007656,0.007781,1.016323,1155.0
ZNF620,False,False,False,0.006961,0.007241,1.040127,1037.0
ZNF621,False,False,False,0.019481,0.020504,1.052531,2869.0
RP11-761N21.1,False,False,False,0.000262,0.000262,0.999744,40.0
RP11-520A21.1,False,False,False,0.00019,0.00019,0.999816,29.0
CTNNB1,False,False,False,0.240497,0.368805,1.533511,27872.0
ULK4,False,False,False,0.021172,0.022232,1.050042,3121.0
TRAK1,False,False,False,0.036779,0.040015,1.087983,5287.0
CCK,False,False,False,5.9e-05,0.000256,4.333303,4.0
VIPR1,False,False,False,0.00761,0.008142,1.069916,1118.0
VIPR1-AS1,True,False,True,0.000564,0.000577,1.022699,85.0
SEC22C,False,False,False,0.068079,0.071297,1.047276,9818.0
SS18L2,False,False,False,0.230095,0.236002,1.025674,31089.0
NKTR,False,False,False,0.414089,0.569579,1.375498,45694.0
RP4-613B23.1,False,False,False,0.001259,0.00127,1.009165,191.0
ZBTB47,False,False,False,0.007407,0.007772,1.049237,1099.0
CCDC13,False,False,False,0.002642,0.002687,1.017216,399.0
HHATL,False,False,False,3.3e-05,3.3e-05,0.999974,5.0
HIGD1A,False,False,False,0.142024,0.159557,1.123456,19259.0
RP11-70C1.1,False,True,True,0.004641,0.005576,1.201582,680.0
ACKR2,False,False,False,0.000865,0.000904,1.044596,129.0
KRBOX1.1,False,False,False,0.001095,0.00112,1.022864,165.0
CYP8B1,False,True,True,0.000243,0.000321,1.32409,32.0
ZNF662,False,False,False,0.001757,0.001859,1.057952,261.0
FAM198A,False,False,False,0.000714,0.00074,1.03599,107.0
POMGNT2,False,False,False,0.008135,0.008186,1.006376,1232.0
SNRK,False,True,True,0.145177,0.16444,1.132689,19555.0
RP11-188P20.3,False,False,False,0.001363,0.001375,1.008259,207.0
SNRK-AS1,True,False,True,0.000623,0.000649,1.041489,93.0
ANO10,False,False,False,0.017062,0.017977,1.053632,2519.0
ABHD5,False,True,True,0.097313,0.164274,1.688095,11562.0
RP4-555D20.4,False,False,False,5.2e-05,5.2e-05,0.999954,8.0
RP4-555D20.2,False,False,False,0.000184,0.00021,1.142681,26.0
RP11-424N24.2,False,False,False,0.001075,0.0011,1.023322,162.0
TCAIM,False,False,False,0.042233,0.045064,1.06704,6114.0
LINC00694,False,True,True,0.011838,0.013245,1.118845,1703.0
ZNF445,False,False,False,0.031483,0.033664,1.069294,4575.0
ZNF852,False,False,False,0.009334,0.009417,1.008931,1412.0
ZKSCAN7,False,False,False,0.003795,0.003925,1.034208,568.0
RP11-944L7.4,False,True,True,0.00019,0.000203,1.068782,28.0
ZNF660,False,False,False,0.005028,0.005514,1.096675,728.0
ZNF197,False,False,False,0.017777,0.018379,1.033852,2645.0
ZNF197-AS1,True,False,True,6.6e-05,6.6e-05,0.999941,10.0
ZNF35,False,False,False,0.013575,0.014217,1.047272,2010.0
RP11-348P10.2,False,False,False,0.001023,0.001061,1.037446,153.0
ZNF502,False,False,False,0.00723,0.00765,1.058053,1068.0
ZNF501,False,False,False,0.005676,0.005802,1.022044,854.0
KIAA1143,False,False,False,0.1055,0.113603,1.0768,14752.0
KIF15,False,False,False,0.000754,0.000819,1.08621,110.0
TMEM42,False,False,False,0.056745,0.057996,1.022042,8329.0
TGM4,False,False,False,0.000433,0.000446,1.029877,65.0
ZDHHC3,False,False,False,0.081778,0.08592,1.050643,11714.0
EXOSC7,False,False,False,0.091597,0.093027,1.015608,13261.0
CLEC3B,False,False,False,0.002124,0.003456,1.627517,251.0
CDCP1,False,False,False,0.009229,0.011111,1.203847,1279.0
TMEM158,False,False,False,0.001213,0.001447,1.19339,169.0
LARS2,False,False,False,0.009255,0.009458,1.021913,1390.0
LIMD1,False,False,False,0.053389,0.061709,1.155826,7415.0
LIMD1-AS1,True,False,True,0.001999,0.002153,1.076696,295.0
SACM1L,False,False,False,0.119062,0.134856,1.132652,16201.0
SLC6A20,False,False,False,0.001527,0.001564,1.024231,230.0
LZTFL1,False,False,False,0.02635,0.029078,1.103508,3793.0
CCR9,False,False,False,0.00156,0.001925,1.233742,212.0
FYCO1,False,False,False,0.039696,0.04305,1.084485,5717.0
CXCR6,False,True,True,0.391934,0.85401,2.178967,34202.0
XCR1,False,False,False,0.012218,0.045211,3.700252,828.0
CCR3,False,True,True,0.001049,0.001139,1.086458,153.0
CCR1,False,True,True,0.135259,0.240092,1.775051,15115.0
CCR2,False,False,False,0.050531,0.065742,1.301014,6641.0
RP11-24F11.2,False,False,False,0.004588,0.004908,1.069704,674.0
CCR5,False,False,False,0.069396,0.079657,1.147859,9595.0
CCRL2,False,True,True,0.08204,0.130699,1.593106,9747.0
LTF,False,True,True,0.001245,0.004639,3.725095,128.0
RTP3,False,False,False,5.9e-05,5.9e-05,0.999948,9.0
LRRC2,False,False,False,0.001298,0.001519,1.170427,181.0
ALS2CL,False,False,False,0.001239,0.001303,1.051678,185.0
TMIE,False,False,False,0.000406,0.000419,1.031858,61.0
PRSS45,False,True,True,2e-05,2e-05,0.999987,3.0
PRSS42,False,False,False,5.9e-05,5.9e-05,0.999948,9.0
MYL3,False,False,False,5.9e-05,5.9e-05,0.999948,9.0
PTH1R,False,True,True,0.000288,0.000367,1.272447,39.0
CCDC12,False,False,False,0.300782,0.325194,1.081163,38475.0
NBEAL2,False,True,True,0.078278,0.085235,1.08887,11036.0
SETD2,False,False,False,0.118112,0.137723,1.16604,15803.0
KIF9-AS1,True,False,True,0.003317,0.003371,1.016453,501.0
KIF9,False,False,False,0.009642,0.010152,1.052907,1428.0
KLHL18,False,False,False,0.046087,0.050702,1.10013,6557.0
RP11-708J19.1,False,False,False,0.019232,0.020094,1.044851,2841.0
PTPN23,False,False,False,0.022621,0.023342,1.031863,3364.0
SCAP,False,False,False,0.04026,0.041025,1.019011,5966.0
ELP6,False,False,False,0.071717,0.073928,1.03084,10412.0
CSPG5,False,False,False,9.2e-05,9.2e-05,0.999915,14.0
SMARCC1,False,False,False,0.150453,0.17323,1.151388,19972.0
DHX30,False,False,False,0.081903,0.086234,1.052878,11698.0
MAP4,False,False,False,0.1391,0.16308,1.172391,18438.0
CDC25A,False,True,True,0.000282,0.000282,0.999725,43.0
CAMP,False,True,True,0.003789,0.006187,1.6329,502.0
ZNF589,False,False,False,0.014086,0.014504,1.029662,2107.0
NME6,False,False,False,0.045307,0.046152,1.018646,6697.0
FBXW12,False,False,False,2e-05,2e-05,0.999987,3.0
PLXNB1,False,False,False,0.00097,0.001153,1.188227,138.0
CCDC51,False,False,False,0.019343,0.019651,1.015906,2901.0
TMA7,False,False,False,2.187999,3.59932,1.645028,124595.0
RP11-24C3.2,False,False,False,0.00017,0.00017,0.999836,26.0
ATRIP,False,False,False,0.009616,0.009878,1.027201,1440.0
TREX1,False,False,False,0.075236,0.08249,1.096403,10581.0
SHISA5,False,False,False,0.231681,0.247894,1.069981,30618.0
PFKFB4,False,True,True,0.010239,0.01113,1.08708,1500.0
UCN2,False,False,False,7.2e-05,8.5e-05,1.181754,10.0
COL7A1,False,True,True,0.000498,0.000498,0.999508,76.0
UQCRC1,False,False,False,0.226974,0.294692,1.298347,27802.0
TMEM89,False,False,False,3.9e-05,3.9e-05,0.999967,6.0
SLC26A6,False,False,False,0.013542,0.013739,1.014538,2037.0
CELSR3,False,False,False,0.001907,0.001904,0.998099,291.0
NCKIPSD,False,False,False,0.011727,0.01252,1.067654,1722.0
RP11-572O6.1,False,False,False,7.9e-05,7.9e-05,0.999928,12.0
IP6K2,False,False,False,0.105598,0.109865,1.040405,15017.0
PRKAR2A,False,False,False,0.133725,0.159578,1.193325,17666.0
PRKAR2A-AS1,True,False,True,0.002078,0.002126,1.023165,313.0
SLC25A20,False,False,False,0.039349,0.040685,1.033955,5791.0
ARIH2OS,True,False,True,0.030106,0.031049,1.031298,4458.0
ARIH2,False,False,False,0.122694,0.133073,1.084601,16968.0
RP13-131K19.1,False,False,False,0.000898,0.000897,0.999109,137.0
RP13-131K19.2,False,False,False,0.000852,0.000865,1.014539,129.0
RP13-131K19.7,False,False,False,0.000629,0.000629,0.999377,96.0
P4HTM,False,False,False,0.063208,0.065572,1.03739,9186.0
WDR6,False,False,False,0.066564,0.069122,1.038415,9650.0
DALRD3,False,False,False,0.070766,0.072169,1.01983,10318.0
NDUFAF3,False,False,False,0.310601,0.350851,1.129588,38922.0
IMPDH2,False,False,False,0.121986,0.151863,1.244922,15929.0
RP13-131K19.6,False,False,False,0.002609,0.002707,1.037599,391.0
QRICH1,False,False,False,0.053265,0.054833,1.02944,7803.0
QARS,False,False,False,0.165064,0.197914,1.199013,21388.0
USP19,False,False,False,0.025459,0.02603,1.022436,3795.0
LAMB2,False,False,False,0.011497,0.017317,1.506187,1442.0
CCDC71,False,False,False,0.018032,0.018219,1.010328,2712.0
KLHDC8B,False,False,False,0.011242,0.014629,1.301303,1532.0
CCDC36,False,False,False,0.000433,0.000459,1.06018,64.0
RP11-3B7.1,False,False,False,0.000151,0.000164,1.086813,22.0
C3orf62,False,True,True,0.029392,0.031386,1.06785,4285.0
USP4,False,True,True,0.09612,0.107254,1.115835,13324.0
GPX1,False,True,True,3.055179,42.70154,13.976773,68110.0
RHOA,False,False,False,1.376622,3.080884,2.238003,94350.0
TCTA,False,False,False,0.048414,0.050842,1.050158,7038.0
AMT,False,False,False,0.01058,0.010926,1.032798,1583.0
NICN1-AS1,False,False,False,0.000583,0.000583,0.999423,89.0
NICN1,False,False,False,0.016105,0.016357,1.015647,2420.0
DAG1,False,False,False,0.013772,0.014552,1.056678,2032.0
BSN-AS2,False,False,False,0.000203,0.000229,1.128836,29.0
BSN,False,False,False,0.000118,0.000118,0.999889,18.0
BSN-AS1,True,False,True,3.3e-05,3.3e-05,0.999974,5.0
APEH,False,False,False,0.077878,0.08099,1.039964,11235.0
MST1,False,False,False,0.002779,0.002981,1.072699,412.0
RNF123,False,False,False,0.021185,0.021471,1.013475,3177.0
AMIGO3,False,True,True,4.6e-05,4.6e-05,0.999961,7.0
GMPPB,False,False,False,0.002098,0.002159,1.029159,315.0
IP6K1,False,False,False,0.080579,0.082476,1.023552,11676.0
CDHR4,False,False,False,0.000164,0.000164,0.999843,25.0
FAM212A,False,False,False,0.003284,0.003562,1.084547,480.0
UBA7,False,False,False,0.060554,0.062905,1.038825,8801.0
TRAIP,False,False,False,0.001495,0.001505,1.007284,227.0
MST1R,False,False,False,0.000269,0.000269,0.999738,41.0
CTD-2330K9.3,False,False,False,0.000321,0.000321,0.999685,49.0
MON1A,False,False,False,0.011143,0.011255,1.01004,1682.0
RBM6,False,False,False,0.211341,0.246267,1.165256,27159.0
RBM5,False,False,False,0.181975,0.210805,1.158425,23878.0
RP11-493K19.3,False,False,False,0.00076,0.00076,0.999246,116.0
SEMA3F,False,False,False,0.001023,0.001231,1.204114,141.0
GNAI2,False,False,False,0.931115,2.111375,2.267576,74635.0
U73166.2,False,False,False,0.003841,0.004102,1.067838,567.0
SEMA3B-AS1,True,False,True,7.9e-05,9.2e-05,1.166596,11.0
LSMEM2,False,True,True,0.000164,0.000164,0.999843,25.0
IFRD2,False,False,False,0.059636,0.060826,1.019949,8756.0
HYAL3,False,False,False,0.004241,0.004446,1.048316,631.0
NAT6,False,False,False,0.020379,0.020606,1.011149,3060.0
HYAL1,False,False,False,0.002694,0.00405,1.503399,340.0
