gene,lineage,rho_main,rho_roots_median,rho_roots_min,rho_roots_max,sign_consistent_frac
LINC00639,Kupffer,0.0302209377579624,0.028881887465786585,-0.023631436996683644,0.030715066568896984,0.85
LINC00640,Kupffer,0.008779635110116308,0.007106230677599352,-0.008703568591104348,0.008829893073346957,0.65
LINC00642,Kupffer,0.004947153598048007,0.004890107785457199,-0.00844881153953029,0.004960221361289211,0.65
LINC00648,Kupffer,0.011858245305394656,0.0028236114263098747,-0.016608450845773177,0.01569828320162575,0.65
LINC00649,Kupffer,0.01120171381120584,0.01025239588683423,-0.0010393679918060158,0.018381679654915255,0.85
LINC00654,Kupffer,0.019348070732378774,0.01858376561119712,-0.030483953479208882,0.025688758323812257,0.85
LINC00656,Kupffer,-0.032407720231683514,-0.015876703334616358,-0.03498725189315885,0.016791224718231208,0.7
LINC00659,Kupffer,-0.004462784824451577,-0.0020043809973366135,-0.00922494972371551,0.01720609474168677,0.55
LINC00662,Kupffer,0.024129563874115106,0.023711145879572626,-0.027542775216339764,0.035029370999127174,0.65
LINC00663,Kupffer,0.013451336095924573,0.013638618976630709,-0.012863020180782475,0.019459081086657785,0.65
LINC00664,Kupffer,-0.0007129571082939805,0.010036784017761716,-0.018217984230588635,0.021301313162137177,0.7
LINC00665,Kupffer,0.020487218168692044,0.017342419663648828,-0.024796986402369454,0.026054748812763696,0.65
LINC00667,Kupffer,0.03928051098734979,0.036839652995193525,-0.03443085837366117,0.05495070454059574,0.65
LINC00671,Kupffer,-0.001588899881976275,0.0058498263407666,-0.01228129453268423,0.025647970357062202,0.7
LINC00677,Kupffer,-0.0076363241864037855,0.00038514884343098367,-0.010437658354337203,0.009044599033322697,0.5
LINC00678,Kupffer,0.0073078952875767576,0.007300356193403665,-0.008151268622772863,0.007378260170509393,0.85
LINC00682,Kupffer,0.0044944878149961376,0.003344082993741466,-0.004172641079662291,0.004607144906925452,0.65
LINC00683,Kupffer,-0.007129393684997942,-0.0041868974815966594,-0.011438744973873191,0.005921671068734749,0.6
LINC00685,Kupffer,0.009864388898002339,0.009740410887429753,-0.0623214642252103,0.03304611259418963,0.65
LINC00686,Kupffer,-0.001734015378419183,-0.001804635172342581,-0.0105494181361266,0.006270668992438179,0.65
LINC00687,Kupffer,-0.001436335230186583,0.0015661736357992682,-0.005222517269508508,0.010191810054556723,0.65
LINC00691,Kupffer,0.003498387187926645,-0.0006725140341075265,-0.006251263398107356,0.004017360565609995,0.55
LINC00692,Kupffer,,,,,0.0
LINC00702,Kupffer,0.009832464134933057,0.009789226036265737,-0.008171077612141968,0.010272388195834623,0.85
LINC00707,Kupffer,0.005849834474010033,0.005820432006727468,-0.009035855672673811,0.005858378780746483,0.65
LINC00838,Kupffer,0.011063992231224899,0.011034393035151229,-0.013731690702281932,0.011261317561664718,0.65
LINC00839,Kupffer,-0.0011581732773055641,-0.0007935215043179785,-0.004604380457211547,0.0055329686843492275,0.6
LINC00842,Kupffer,0.006058918685814155,0.0060292649153930586,-0.007309905712724881,0.006162958188745653,0.65
LINC00844,Kupffer,0.03537305096574522,0.03458697182952929,-0.03650562354377372,0.037025003824586865,0.75
LINC00847,Kupffer,0.04875232304386349,0.03611797372095525,-0.05721961640006089,0.06715488074331374,0.65
LINC00852,Kupffer,0.02040683229377123,0.019344953351739212,-0.029861868798156034,0.03417546096040836,0.7
LINC00853,Kupffer,0.024350678483610447,0.02321434968830248,-0.014340654675265047,0.02668003429688152,0.85
LINC00861,Kupffer,0.01291126666589965,0.009844300475184916,0.005221652790585712,0.016246246022358576,1.0
LINC00862,Kupffer,-0.007105170932341918,-0.004546646580013159,-0.012669878818872755,0.012015698863494292,0.6
LINC00863,Kupffer,-0.003203369635070975,-0.002942404501876068,-0.004839753512610636,0.012067354624189902,0.65
LINC00865,Kupffer,0.04926974032151828,0.04722296978900164,-0.05515020179334203,0.05272620084932779,0.65
LINC00867,Kupffer,-0.008503753202647358,-0.005591316695611413,-0.009468175558711206,0.0046834290000213295,0.65
LINC00868,Kupffer,,,,,0.0
LINC00869,Kupffer,-0.0077369434297494336,-0.008145374026020932,-0.012885812086862989,0.00462405294776377,0.75
LINC00870,Kupffer,,,,,0.0
LINC00871,Kupffer,,,,,0.0
LINC00877,Kupffer,-0.08695560546772209,-0.08424783637616265,-0.10604268672711473,0.12378391213537203,0.65
LINC00880,Kupffer,-0.006412753505790361,-0.002288366385444298,-0.008125635702497464,0.002754282405524435,0.65
LINC00881,Kupffer,0.01700837691835973,0.01587301399070123,-0.01729318366361295,0.019073325856604383,0.8
LINC00882,Kupffer,0.005287265219833984,0.004348770052818979,-0.005691833837936588,0.008662820285145558,0.65
LINC00885,Kupffer,0.0069136859648224625,0.004428254864210048,-0.01669418389779759,0.007183992739002311,0.6
LINC00886,Kupffer,0.006694859005201508,0.005565157666553938,-0.021247582822439087,0.015899529843482172,0.65
LINC00887,Kupffer,0.006173867695869385,0.00669261275504303,-0.009674907596684656,0.010883015178993165,0.85
LINC00896,Kupffer,0.004133766875741162,0.0022298733150988414,-0.0016789295111352825,0.01200523896421423,0.75
LINC00900,Kupffer,0.029479693370870936,0.01901049731042647,-0.0345205404929641,0.0342685084563032,0.65
LINC00907,Kupffer,0.003597198671718261,0.004556847458575174,-0.004023594934452952,0.009979822642981336,0.85
LINC00910,Kupffer,0.04616045789630105,0.044955123773891874,-0.038509520193740335,0.05282602636151865,0.7
LINC00920,Kupffer,0.04183228448094222,0.03716562726771351,-0.03889435241425165,0.05071843665753079,0.65
LINC00923,Kupffer,0.027349603176463556,0.026764329075954343,-0.030306380921450087,0.02930270438687725,0.65
LINC00924,Kupffer,0.004100281108571701,0.002033356063800112,-0.0047465056463109,0.004080559923253152,0.6
LINC00926,Kupffer,0.008002542702952456,0.005606378837683168,-0.016278732664589277,0.019054051928536167,0.65
LINC00929,Kupffer,,,,,0.0
LINC00937,Kupffer,-0.17436892400662748,-0.11189791817256031,-0.1854116049241352,0.019240308899890205,0.85
LINC00938,Kupffer,-0.005287739248774639,-0.006395864375919606,-0.019504180249585428,0.020097750806642976,0.8
LINC00939,Kupffer,0.003936914978513669,0.0038203103219321723,-0.008671466120835762,0.004241996991764256,0.6
LINC00940,Kupffer,,,,,0.0
LINC00941,Kupffer,0.0032136569107228713,0.0025968409745492265,-0.006311102109024782,0.0070156675380149735,0.85
LINC00943,Kupffer,0.004710426040933245,0.0046863009395731545,-0.009002181052013981,0.004725504229287786,0.65
LINC00944,Kupffer,0.007052998720324358,0.005161929926679068,-0.012620312507343868,0.007909209055958053,0.6
LINC00951,Kupffer,,,,,0.0
LINC00954,Kupffer,-0.005032763264916237,-0.004424635277282296,-0.013830075304713365,0.030621071822437715,0.75
LINC00957,Kupffer,0.011560025792391982,0.008962582106515064,-0.0007251240897687449,0.014518703422967488,0.8
LINC00958,Kupffer,0.006417217226051179,0.005345632325419947,-0.0016572768239590543,0.008438212992330036,0.8
LINC00960,Kupffer,0.011230758443262911,0.007966028817631301,-0.015307991051313306,0.020005320523754335,0.65
LINC00964,Kupffer,0.0017486846586075983,6.299259843839339e-05,-0.007491239112401116,0.004094428927497429,0.5
LINC00968,Kupffer,-0.020736762776010203,-0.016808587710918005,-0.02263664966040769,0.0169288993996436,0.85
LINC00970,Kupffer,0.016542158281597243,0.016517657256380755,-0.017491319056602034,0.01681707139755224,0.85
LINC00971,Kupffer,0.0075382238492823295,0.00833408442109608,-0.012844294707744496,0.013867775120957621,0.85
LINC00987,Kupffer,0.049821908194264214,0.048845791369020286,-0.049485804683785675,0.052877763558188275,0.65
LINC00989,Kupffer,-0.0030085861021232102,-0.0019472108993026029,-0.006195512684719304,0.00011921216738948717,0.95
LINC00992,Kupffer,,,,,0.0
LINC00996,Kupffer,0.050294386368125235,0.049530467978313626,-0.054424359861660464,0.054030712856986574,0.65
LINC01001,Kupffer,-0.059930166831224325,-0.02985934302636601,-0.07302215521059821,0.05964878028081814,0.6
LINC01003,Kupffer,-0.020200885413100472,-0.013571036923057812,-0.02106195801474235,0.024889665457483487,0.85
LINC01004,Kupffer,-0.011187575308276779,-0.005704405970063931,-0.015503562175465993,0.011820570520472267,0.75
LINC01010,Kupffer,0.037232810502231754,0.035929928973266495,-0.06633943257900579,0.05630182295666065,0.65
LINC01011,Kupffer,0.01720451800417684,0.015995644643813645,-0.01831348022436003,0.017397930381077686,0.65
LINC01013,Kupffer,0.03561364133413115,0.03514168913622797,-0.03955722759064555,0.036198075122875074,0.85
LINC01018,Kupffer,0.00624869356596863,0.00407999939601854,-0.01139785129498448,0.008505892031997744,0.65
LINC01023,Kupffer,0.003310468770562829,0.003861758667907019,-0.015819209048854036,0.016749314526192962,0.65
LINC01030,Kupffer,9.483823333943834e-05,0.0026463546962684687,-0.0004950317127143728,0.006585084573464318,0.95
LINC01031,Kupffer,0.0018725355862698042,0.00393149515876929,-0.0022496153816681567,0.008613943652984346,0.75
LINC01036,Kupffer,,,,,0.0
LINC01048,Kupffer,,,,,0.0
LINC01050,Kupffer,0.0029473660001902977,0.00026899680095635915,-0.00729733963353406,0.007907086092222269,0.7
LINC01054,Kupffer,,,,,0.0
LINC01058,Kupffer,,,,,0.0
LINC01063,Kupffer,-0.009832168270270381,-0.0023243985996624795,-0.009531206852426182,0.0037214965908566686,0.8
LINC01068,Kupffer,,,,,0.0
LINC01072,Kupffer,,,,,0.0
LINC01085,Kupffer,-0.0021847573139030427,-0.004339707482220146,-0.017391846080726494,0.004040454367150188,0.95
LINC01087,Kupffer,0.008961469943431472,0.008949658695891066,-0.007842668367857714,0.00907053551070729,0.85
LINC01088,Kupffer,-0.000134600231457137,0.0004824269258205077,-0.002489181266059302,0.0039036270468967797,0.65
LINC01090,Kupffer,,,,,0.0
LINC01091,Kupffer,0.00462787783548937,0.005855989700112284,-0.010708625379338444,0.009995809467904028,0.85
LINC01093,Kupffer,0.003558591451945485,0.004271694094320101,0.0006314698066242412,0.010133083330912588,1.0
LINC01094,Kupffer,0.047851563469472135,0.04489187062306822,-0.031428304204283615,0.06757505997884668,0.65
LINC01095,Kupffer,0.007872116633162965,0.008314123968399808,-0.010684000493561259,0.019184509488133467,0.9
LINC01099,Kupffer,0.0047878227707966806,0.0038660644576926934,-0.008237755790370976,0.006908913038341311,0.7
LINC01102,Kupffer,-0.005943319241787837,0.00010529601531977318,-0.008882058151452663,0.005437194719526067,0.5
LINC01104,Kupffer,0.0075051675081086715,0.006637071813103289,-0.0064298946616312075,0.007637494512659298,0.7
LINC01106,Kupffer,0.002721935107100371,0.0005653007279014573,-0.007809110327678085,0.0027155392002005166,0.55
LINC01111,Kupffer,,,,,0.0
LINC01114,Kupffer,0.009888718503988873,0.008570547312539294,-0.02153206424557011,0.014619647781953004,0.65
LINC01115,Kupffer,0.0034020030957391113,0.003275425516517785,-0.0003705745493788888,0.005863773560370739,0.8
LINC01116,Kupffer,0.010964778639354451,0.006355846168244524,-0.01667214478961815,0.014313541489796917,0.65
LINC01117,Kupffer,0.006058918685814155,0.0060292649153930586,-0.007309905712724881,0.006162958188745653,0.65
LINC01118,Kupffer,0.010286201218687252,0.011234243600874385,-0.012434906925130997,0.01649890495040763,0.7
LINC01119,Kupffer,0.008556158629170732,0.00858310611042112,-0.007872282619369841,0.009368463475135444,0.65
LINC01122,Kupffer,-0.006003043511602159,-0.00437529033783667,-0.00669090067253139,0.004198369144257529,0.85
LINC01123,Kupffer,,,,,0.0
LINC01124,Kupffer,,,,,0.0
LINC01132,Kupffer,0.002307075739021664,0.001693922511506699,-0.010797121202776393,0.008830587102217723,0.6
LINC01133,Kupffer,-0.007498563460910042,-0.0016237753634124525,-0.01123498567695586,0.0069546066578599726,0.55
LINC01134,Kupffer,-0.005402980270437551,-0.0018342939980671566,-0.005840573355996672,0.005170585437089315,0.7
LINC01135,Kupffer,0.004125868576242994,0.00047453205312833463,-0.00815822892343335,0.015905001554636436,0.55
LINC01138,Kupffer,-0.009112501914349376,-0.004962378818741961,-0.010090367264740658,0.003957987873164474,0.65
LINC01140,Kupffer,,,,,0.0
LINC01149,Kupffer,0.004921914215254578,0.004482804774086764,-0.012126654773581618,0.005896979063193859,0.6
LINC01150,Kupffer,0.008273321115495644,0.006688578164144131,-0.006667415165286031,0.008870392439881756,0.65
LINC01151,Kupffer,0.008147750378741872,0.008133928706088606,-0.009092650182195376,0.008253297701630432,0.85
LINC01152,Kupffer,0.008012549289858919,0.008005261498823742,-0.009043394766914011,0.008123625281740009,0.85
LINC01160,Kupffer,0.003014074292317467,-0.005871897722481558,-0.012292784519964057,0.008966667323029436,0.6
LINC01166,Kupffer,,,,,0.0
LIPE-AS1,Kupffer,-0.041538343746211834,-0.03159723890454394,-0.04145110493262699,0.015826240791729236,0.85
LL22NC03-63E9.3,Kupffer,0.0017118769841462475,0.0018714544775322419,-0.0018674336283056984,0.005477403221789287,0.9
LMCD1-AS1,Kupffer,0.0052964383911954715,0.003598061888172191,-0.012102156201861955,0.00527862284653835,0.6
LMLN-AS1,Kupffer,,,,,0.0
LOH12CR2,Kupffer,-0.008587295220503473,-0.005728250566937159,-0.012183665142311702,0.010332808077576945,0.85
LOXL1-AS1,Kupffer,0.0010452204531027393,0.0019490153464338984,-0.006310926478851119,0.008082702290509319,0.8
LPP-AS1,Kupffer,0.007695404728204108,0.007693896909376272,-0.008244250784287808,0.007790899925276983,0.85
LPP-AS2,Kupffer,0.010124824542702433,0.012000663852244584,-0.0028602915742689298,0.024147729136927552,0.85
LRP4-AS1,Kupffer,0.014278051649894149,0.01327349395593578,-0.02300303416823128,0.020510955393690924,0.65
LUCAT1,Kupffer,-0.11858081468458856,-0.03348064519816176,-0.13546624896953544,0.04850501948248965,0.75
LY86-AS1,Kupffer,-0.040654374852246426,-0.021614467688432695,-0.0431706097029832,0.022385033039831272,0.7
MAFG-AS1,Kupffer,0.013462540747877625,0.012834565905541958,-0.011599273130759013,0.017092116235677968,0.75
MALAT1,Kupffer,0.09888035891830917,0.09493066569482891,-0.10427439580495192,0.1163068905621681,0.75
MAMDC2-AS1,Kupffer,0.007095268501991675,0.0037587814708649548,-0.0025638739611795387,0.007862886038462894,0.85
MAP3K14-AS1,Kupffer,-0.011110842801797421,-0.006259936797015397,-0.01071134307047108,0.0005960950936378017,0.85
MAPKAPK5-AS1,Kupffer,0.05417235505589632,0.04856684075381337,-0.048308619368752026,0.061350669883567036,0.65
MAST4-AS1,Kupffer,0.013722431971054742,0.013558436381057373,-0.0087303422237663,0.014255018511728074,0.85
MATN1-AS1,Kupffer,0.04304243880414913,0.04092532120065959,-0.050411855681328846,0.052274487701680035,0.65
MBNL1-AS1,Kupffer,0.016664513774723586,0.012614869496696036,-0.002898871026952058,0.0183194549614251,0.75
MCCC1-AS1,Kupffer,,,,,0.0
MCF2L-AS1,Kupffer,0.010769238611854692,0.010088743240561918,-0.011457988978582795,0.010853774432345531,0.65
MCM3AP-AS1,Kupffer,-0.009303898762023028,-0.006002321091833874,-0.010772108293983527,0.005136432578625699,0.85
MDC1-AS1,Kupffer,0.00667662180193739,0.0066718470422966174,-0.007064633848914499,0.006812325500755063,0.7
MDS2,Kupffer,,,,,0.0
MED4-AS1,Kupffer,-0.0024489454191872076,-0.0012270893362253369,-0.004228647872483302,0.003031024164370867,0.7
MEF2C-AS1,Kupffer,0.025717934917225415,0.0207206455143909,-0.027899056611343225,0.02641210692907684,0.65
MEG3,Kupffer,0.04907535744537564,0.051106967235995684,-0.07078194734288111,0.13153359810401136,0.95
MEG8,Kupffer,0.008652070108432044,0.009030875843732236,-0.0036022202946896552,0.019687526263256976,0.95
MEG9,Kupffer,0.007100896234029409,0.00742076348418891,-0.006171251230423104,0.016883122610473724,0.95
MEIS1-AS2,Kupffer,-7.991439826167157e-05,-0.0014407208969633768,-0.008771484770216137,0.0028859652519799004,0.8
MIAT,Kupffer,0.016111830545991412,0.01445216181040617,0.0017546428838704975,0.016871515972771686,1.0
MID1IP1-AS1,Kupffer,0.003816447575984157,0.005780685130915656,0.0007332602548596888,0.012482199676235409,1.0
MIMT1,Kupffer,,,,,0.0
MIR155HG,Kupffer,0.05854939471345126,0.04993400209661119,-0.07620359154058173,0.08895498806498899,0.65
MIR181A1HG,Kupffer,0.06431889580746533,0.05400302510504421,-0.09722380156365186,0.10424950947209881,0.65
MIR181A2HG,Kupffer,0.01571639024946699,0.015218819439005205,-0.012194742729924171,0.019255346182111843,0.65
MIR202HG,Kupffer,-0.0025981441450402803,0.00039780839922086013,-0.006910746165559753,0.009068382351203132,0.6
MIR210HG,Kupffer,0.020693411642032433,0.021530413389206755,0.01822301707126477,0.030295226403123633,1.0
MIR22HG,Kupffer,-0.044344350707809704,0.009550276621117565,-0.05784427125725186,0.05953153045990279,0.55
MIR4458HG,Kupffer,0.062385434337819956,0.05816814885661782,-0.07071525826577263,0.08621159443743324,0.65
MIR4500HG,Kupffer,,,,,0.0
MIR497HG,Kupffer,-0.0006811199922296421,-0.0024864111514521954,-0.010175364893301595,0.005712050854627583,0.7
MIR503HG,Kupffer,0.03486661832970244,0.03336433268719505,-0.03199341417586436,0.039601257075095396,0.8
MIS18A-AS1,Kupffer,-0.0008300684454486661,-5.1687516438731706e-05,-0.002954390082153898,0.008783400276049043,0.55
MKNK1-AS1,Kupffer,0.007748195264073957,0.007324447453450884,-0.004632303673837195,0.007910557305627558,0.7
MNX1-AS1,Kupffer,,,,,0.0
MNX1-AS2,Kupffer,,,,,0.0
MORC2-AS1,Kupffer,0.0005332864400725509,0.0021295430866027825,0.0003222366387132822,0.007645921426220286,1.0
MORF4L2-AS1,Kupffer,0.006106779058879244,0.0055970099757365,-0.008799441222443428,0.010068380953057877,0.65
MPRIP-AS1,Kupffer,0.03683486927286434,0.03502549261692983,-0.041093791747030095,0.03822334070647792,0.65
MRPL23-AS1,Kupffer,0.00798892679477528,0.007980131184905728,-0.008815714122791713,0.007993952857561052,0.85
MTUS2-AS1,Kupffer,0.0016063554601229945,0.0021841026802049664,-0.002768829585083915,0.004480728734636966,0.8
MYCBP2-AS1,Kupffer,0.0069337403097172725,0.0060354967293077336,-0.004050974136261515,0.008316134946995403,0.75
MYLK-AS1,Kupffer,0.006555910174249617,0.006362227210285513,-0.0023725978848024073,0.009008306930583318,0.85
NAALADL2-AS2,Kupffer,,,,,0.0
NALCN-AS1,Kupffer,0.007806581735952278,0.009548765252255152,-0.009375791453394334,0.012908092577705766,0.85
NAPA-AS1,Kupffer,0.017973977096897898,0.014234584189689646,-0.017420323540875485,0.01974985495165707,0.65
NAV2-AS2,Kupffer,0.016873084921069825,0.01632607557679644,-0.016655351920553067,0.01688028677924434,0.7
NAV2-AS3,Kupffer,0.006058918685814155,0.0060292649153930586,-0.007309905712724881,0.006162958188745653,0.65
NCAM1-AS1,Kupffer,,,,,0.0
NCBP2-AS1,Kupffer,-0.004617808400520536,-0.004743321571258931,-0.00770212118769286,-0.0016701030902252377,1.0
NDUFB2-AS1,Kupffer,0.0037207252453442907,-0.00019626809526337213,-0.00652404928437995,0.008129536007046287,0.5
NEAT1,Kupffer,-0.3540051957982895,-0.2634103731961947,-0.3729353430846347,0.32705544845424656,0.65
NEBL-AS1,Kupffer,-0.00899777016248512,-0.0005293944623758028,-0.017051370806795765,0.011155999909273118,0.5
NEXN-AS1,Kupffer,0.014814609557771159,0.01312689666243961,-0.016463163854066876,0.01572275903922146,0.75
NFE4,Kupffer,0.00945441462350315,0.010202973128658257,-0.0010204031812703481,0.014833989638195334,0.95
NFYC-AS1,Kupffer,0.00939780909733628,0.007123984502698882,-0.012723540672659977,0.018772080251327358,0.75
NIFK-AS1,Kupffer,0.02709453112685088,0.02038218513664915,-0.02497318823111053,0.028424967627053672,0.65
NNT-AS1,Kupffer,0.036432154815727584,0.03075057231875233,-0.026432048686331523,0.044267530802526565,0.65
NOP14-AS1,Kupffer,0.0028009468551453143,0.0032817636940112105,-0.0018767950090103497,0.009268092954441995,0.85
NPHP3-AS1,Kupffer,-0.006277655108075744,-0.004092028071305767,-0.007378885696585255,6.498931434884109e-05,0.85
NR2F2-AS1,Kupffer,0.0050682265863337,0.004143447446319715,-0.008829127081953124,0.007196780073457775,0.75
NUCB1-AS1,Kupffer,,,,,0.0
NUTM2A-AS1,Kupffer,-0.017583174757284232,-0.013954742751429482,-0.0372760874514902,0.01707125346640531,0.85
NXF5,Kupffer,,,,,0.0
ODF2-AS1,Kupffer,,,,,0.0
OGFR-AS1,Kupffer,0.0020562102124684015,0.0026441696612510912,-0.004738176459431554,0.005710523994606138,0.85
OPA1-AS1,Kupffer,,,,,0.0
OR2A1-AS1,Kupffer,0.05082408040126019,0.04848383985477994,-0.050699454436589964,0.05113721248561156,0.85
OSBPL10-AS1,Kupffer,,,,,0.0
OSGEPL1-AS1,Kupffer,0.007017351958846764,0.003947632684378262,-0.00830674768287986,0.008380765388563877,0.65
OSTN-AS1,Kupffer,-0.0003598703473708431,0.0011689778456519168,-0.0024435549132862996,0.005456752625084407,0.8
OTX2-AS1,Kupffer,-0.000260852658476777,-0.0015595872817990683,-0.008654377507354552,0.002668336733326592,0.95
OVCH1-AS1,Kupffer,-0.0015277478212915268,-0.00022224632262109244,-0.010135271633021789,0.003344282472144294,0.55
PAN3-AS1,Kupffer,-0.0034874529571431428,-0.002604781971117939,-0.004374700912838047,0.008435827522498308,0.75
PAPPA-AS1,Kupffer,,,,,0.0
PART1,Kupffer,0.0038751365655331944,0.004506602267359995,-0.0039162384881266145,0.008946041495970095,0.65
PAXBP1-AS1,Kupffer,0.04356885275809923,0.03211362638653212,-0.034347076798115335,0.04504989653617093,0.8
PAXIP1-AS2,Kupffer,0.028932247371119515,0.02820369623851489,-0.02300966988648666,0.03025337441508567,0.8
PCA3,Kupffer,-0.0013756333839131767,-0.002705780899663114,-0.00872926584283256,0.003013627246755744,0.95
PCAT1,Kupffer,0.03395530360094319,0.03336913747528003,-0.03612912463466284,0.035084609956651386,0.85
PCAT6,Kupffer,0.005857398527153704,0.005138845835110357,-0.0063591883419036686,0.006057336786307863,0.7
PCAT7,Kupffer,0.010310708401698494,0.00818212017008956,-0.007282834884824253,0.01031037333403012,0.65
PCBP1-AS1,Kupffer,0.07718769811750487,0.07521800331588543,-0.07706881682441542,0.08841407258601494,0.85
PCCA-AS1,Kupffer,-0.008880047726334675,-0.004701630431064943,-0.00849957477360887,0.004002756401026585,0.65
PCDH9-AS1,Kupffer,,,,,0.0
PCOLCE-AS1,Kupffer,0.00046349472815672177,-0.0007347325633763977,-0.004573643644355754,0.00216453096795704,0.55
PDCD4-AS1,Kupffer,0.03043842466895251,0.026252942635205577,-0.009813218342994184,0.032605310666502886,0.85
PEX5L-AS1,Kupffer,0.0053389101808244445,0.004305016886896718,5.249935236425782e-05,0.005667421324712047,1.0
PGM5-AS1,Kupffer,0.0015186617671063773,0.0027463673821386952,-0.008255402785707059,0.008444559990895814,0.8
PHKA2-AS1,Kupffer,0.005322600487994351,0.0053060144808101456,-0.00885893826268655,0.005423624352858778,0.65
PINK1-AS,Kupffer,0.008926355062984578,0.008926518709070953,-0.01139627124966461,0.01563659914403862,0.65
PITPNA-AS1,Kupffer,0.024929118083586593,0.0231888013941284,-0.016356949737486876,0.027516453672488048,0.65
PLCXD2-AS1,Kupffer,,,,,0.0
PLS1-AS1,Kupffer,0.011724478490988285,0.01107273174762723,-0.00529252185001804,0.01209160895828667,0.65
POT1-AS1,Kupffer,0.00942419245056042,0.008862308763608115,-0.009955691132822029,0.009775876832380367,0.65
POU6F2-AS1,Kupffer,,,,,0.0
PPP1R26-AS1,Kupffer,-0.0006165248619868086,-0.0018185872359987622,-0.004860225802063155,0.000928625590675325,0.95
PRC1-AS1,Kupffer,0.0052085791122444165,0.0006765540397910655,-0.013958707566832885,0.008198363966398982,0.55
PRICKLE2-AS3,Kupffer,0.006865446024580085,0.006446261376225111,-0.008230103001403187,0.008758264753510032,0.85
PRKAG2-AS1,Kupffer,-0.08200182323070174,-0.07906133135128826,-0.15958658144469645,0.0410833155801949,0.95
PRKAR2A-AS1,Kupffer,0.007895718931283912,0.006634640836040281,-0.00891205253303093,0.008912575654398387,0.65
PRKCQ-AS1,Kupffer,0.022423755849934335,0.02113120461684108,-0.01222378504303962,0.023050676635113867,0.65
PRKG1-AS1,Kupffer,,,,,0.0
PRKX-AS1,Kupffer,,,,,0.0
PRMT5-AS1,Kupffer,0.010349669702330165,0.01031005789544407,0.00029477013579443627,0.016159965444640295,1.0
PROSER2-AS1,Kupffer,-0.004527979961883013,-0.0037489402304049656,-0.008859943475199661,-0.001357036951628802,1.0
PROX1-AS1,Kupffer,0.0052723398601568225,0.005231628751611067,-0.008758417007010995,0.005284905017119876,0.65
PRR7-AS1,Kupffer,-0.016287961264265394,-0.014252285381607558,-0.017567731616998546,0.016049549582729385,0.7
PRRT3-AS1,Kupffer,-0.003049273658547892,-0.0029689813192480957,-0.006919560644760802,0.005477655289272233,0.95
PSMD6-AS2,Kupffer,-0.008820128398943026,-0.0025093109262927108,-0.009430617721110994,0.006791985952820335,0.6
PSMG3-AS1,Kupffer,0.0017216797305786011,0.0025241276027821815,-0.005579021255967376,0.0042333559213632,0.7
PTCSC3,Kupffer,,,,,0.0
PTOV1-AS1,Kupffer,0.009777729246412053,0.00838236651501346,-0.006292475516631759,0.015824881692829473,0.85
PWRN1,Kupffer,0.007627050274345068,0.007620767695871153,-0.007607951235843681,0.007634086762253412,0.85
PXN-AS1,Kupffer,0.019676157653470878,0.01880972918091066,-0.03482425784229854,0.038634324964561345,0.65
RAB11B-AS1,Kupffer,-0.010485524364116391,-0.013801062196181858,-0.03010564165061615,0.00904029730590477,0.95
RAD21-AS1,Kupffer,0.004870657026824763,0.00546361260383014,-0.006694661471857583,0.007443588372485985,0.65
RAI1-AS1,Kupffer,,,,,0.0
RAMP2-AS1,Kupffer,0.03456103681744169,0.03401623814266017,-0.02653765341464122,0.034881915878813605,0.85
RAP2C-AS1,Kupffer,0.0010936201620038932,0.0013893503633433525,-0.0007643424231497623,0.005714499060303666,0.75
RASAL2-AS1,Kupffer,0.018995466521061422,0.01897531573649963,-0.020619644204273764,0.02196568213467881,0.65
RASSF8-AS1,Kupffer,0.05330121787986935,0.05185009146069919,-0.05597206379793863,0.05872765028891168,0.7
RBM26-AS1,Kupffer,0.017984185163639206,0.015816349460995964,-0.008268037262008794,0.02065876376116291,0.85
RBMS3-AS2,Kupffer,0.010776305082755554,0.010749607997871603,-0.01131342694085912,0.011102480851927913,0.65
RBMS3-AS3,Kupffer,0.02639048714177196,0.02470051749258976,-0.033080246605393895,0.029268730022627514,0.7
RBPMS-AS1,Kupffer,,,,,0.0
RFPL1S,Kupffer,0.045121697235699254,0.04119298043874206,-0.036929446063741926,0.04749053859889542,0.85
RFPL3S,Kupffer,-0.008846472467127104,-0.0025739090055914605,-0.009370805874361251,0.004897698297590215,0.6
RGMB-AS1,Kupffer,0.01188163109894263,0.011926795704910606,-0.018272353318824344,0.013320801306202104,0.65
RGPD4-AS1,Kupffer,-0.008684918332639667,-0.002627614177764955,-0.012551249494477924,0.01328641726968989,0.55
RHPN1-AS1,Kupffer,-0.0018590463054002934,0.0010363991730180243,-0.002861282038595022,0.00866598063716855,0.55
RMDN2-AS1,Kupffer,-0.009279929102282607,-0.006413574572010361,-0.011708359722388683,-0.000762653205799621,1.0
RN7SL832P,Kupffer,0.004745193801551805,0.004437826488232651,-0.0073224520715324355,0.00725332814857718,0.7
RNASEH2B-AS1,Kupffer,0.009900919508800605,0.007771612343765063,-0.011461790342551296,0.010930502274842166,0.65
RNF157-AS1,Kupffer,,,,,0.0
RNF185-AS1,Kupffer,,,,,0.0
RNU6ATAC35P,Kupffer,-0.014676910139048881,-0.003158202854019523,-0.023841224806975893,0.01711351800364005,0.55
