gene,is_marker,mean_cp10k,var_cp10k,mean_raw,var_raw,n_detected,is_lncRNA,hvg_standard,hvg_forced
UBIAD1,False,0.10602013673398489,0.43994864052792476,0.03375087670999417,0.03481440983639167,4988.0,False,False,False
PTCHD2,False,0.0011902378030794643,0.0050481425080785855,0.00034085173604965946,0.0003407377896257516,52.0,False,False,False
RP1-69M21.2,False,1.4611772356924207e-05,3.2571940154300856e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
FBXO2,False,0.1230871552645206,0.5605504502906155,0.034026180035265044,0.036486910548361534,4931.0,False,False,False
FBXO44,False,0.16895448836187968,0.7442720413874273,0.04779134629880898,0.0487981836031895,7050.0,False,False,False
FBXO6,False,0.20556270249542802,0.8073750543027477,0.07108725148958764,0.07679740660991506,10099.0,False,False,False
MAD2L2,False,0.3062819234525659,1.247852084813406,0.09833572585032675,0.10239231925427313,14057.0,False,False,False
DRAXIN,False,0.028942387751623964,0.12991366268643117,0.008665499904954804,0.009547478395925811,1258.0,False,False,False
AGTRAP,False,0.8267655287462555,3.785730572894238,0.27798425527173093,0.37934402468688083,32460.0,False,False,False
C1orf167,False,0.001944833185849409,0.006143859360252427,0.0008455744990462706,0.0008841943450335154,127.0,False,False,False
RP11-56N19.5,False,0.0001181562709509108,0.0003313473512919085,4.588388754514647e-05,4.5882082963772366e-05,7.0,False,False,False
MTHFR,False,0.1539951471889564,0.6040935109081613,0.056935349602448886,0.06618767651223226,7877.0,False,False,False
CLCN6,False,0.044674566790553163,0.16622489968941973,0.017245786875897194,0.01861342135272824,2511.0,False,False,False
NPPA-AS1,False,0.006753378292988287,0.027389757050235743,0.002444955722048519,0.002543872045488771,366.0,False,False,False
NPPA,False,8.489142443251463e-05,0.0002621589956301022,3.9329046467268404e-05,3.9327757480572615e-05,6.0,False,False,False
NPPB,False,0.0,0.0,0.0,0.0,0.0,False,False,False
KIAA2013,False,0.2584638044297616,1.1572230536300916,0.08540302440367334,0.09274036101053068,12048.0,False,False,False
PLOD1,False,0.06618699204897777,0.25987799830476266,0.025570435044802338,0.027486265767054013,3714.0,False,False,False
MFN2,False,0.10044780216178659,0.45558087112990187,0.03374432186891629,0.03551622485231072,4935.0,False,False,False
MIIP,False,0.22696534816038383,0.9155063356501447,0.07694727941321063,0.08178998077431743,10984.0,False,False,False
TNFRSF8,False,0.03135360870220702,0.11860337603650917,0.012362430272878033,0.014490780270489598,1731.0,False,False,False
TNFRSF1B,False,1.5617003139768877,8.700780648393497,0.540046801565296,1.1391148551097734,50026.0,False,False,False
VPS13D,False,0.15148381865376676,0.6138615999890833,0.05193400586002792,0.056146035419781325,7435.0,False,False,False
RP5-888M10.2,False,0.00013785867408674677,0.0005900882893985631,3.9329046467268404e-05,3.9327757480572615e-05,6.0,False,False,False
DHRS3,False,0.35765982865645424,1.6175354629032888,0.11593547414442937,0.14907411783588848,14929.0,False,False,False
RP11-474O21.5,False,0.002342585525599932,0.008952657008588313,0.0007669164061117338,0.0007663332685305585,117.0,False,False,False
AADACL4,False,9.175309460602127e-06,1.2843378299543086e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
AADACL3,False,0.0,0.0,0.0,0.0,0.0,False,False,False
C1orf158,False,5.7075911732510044e-05,0.0002531216622838122,1.3109682155756133e-05,1.3109596223309748e-05,2.0,False,False,False
PRAMEF12,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PRAMEF1,False,4.969553508478687e-05,0.0003767667557469569,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
RP5-845O24.8,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PRAMEF11,False,0.0,0.0,0.0,0.0,0.0,False,False,False
HNRNPCL1,False,0.00030389825300375595,0.0011954079762680945,0.00011143229832392714,0.00011142061151121864,17.0,False,False,False
PRAMEF2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PRAMEF4,False,9.175309460602127e-06,1.2843378299543086e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
PRAMEF10,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PRAMEF7,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PRAMEF6,False,4.234758212232644e-05,0.0001807186433569084,1.3109682155756133e-05,1.3109596223309748e-05,2.0,False,False,False
PRAMEF22,False,0.0,0.0,0.0,0.0,0.0,False,False,False
WI2-3308P17.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP13-221M14.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PRAMEF26,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PRAMEF3,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PRAMEF5,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PRAMEF8,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PRAMEF9,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-219C24.10,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PRAMEF13,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PRAMEF18,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PRAMEF16,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PRAMEF21,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PRAMEF15,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PRAMEF14,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PRAMEF19,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PRAMEF17,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PRAMEF20,False,0.0,0.0,0.0,0.0,0.0,False,False,False
LRRC38,False,2.1372158712367018e-05,6.968424753701868e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
RP4-597A16.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PDPN,False,0.005505386112913692,0.05496772522663008,0.004175433766608329,0.033681224509305774,146.0,False,True,True
CTA-520D8.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PRDM2,False,0.5375575165018125,2.4144248557405197,0.17084537785381393,0.20100608340184184,22410.0,False,False,False
RP11-344F13.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP4-704D23.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
KAZN,False,0.010746733565374707,0.06538102195821102,0.0035854980695993028,0.00578821649835426,437.0,False,True,True
TMEM51,False,0.032877633990783896,0.09651261071227293,0.01732444496883173,0.021363753404917325,2367.0,False,False,False
C1orf195,False,2.2107389809844058e-05,7.456117980584561e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
FHAD1,False,0.0055750621484147115,0.01946374989324415,0.0023859621523476164,0.002563821692579514,351.0,False,False,False
RP3-467K16.2,False,0.0013502660629658035,0.006889316899919312,0.00036707110036117175,0.00039315830057014235,54.0,False,True,True
RP3-467K16.7,False,7.995683322517846e-05,0.0002374928272250064,3.277420538939033e-05,3.277334606492647e-05,5.0,False,False,False
RP3-467K16.4,False,0.007104734142200722,0.030346868041267138,0.0020778846216873473,0.0021391294496186705,312.0,False,False,False
EFHD2,False,1.797632559206602,12.009500949022613,0.6046054313413172,1.230144628429447,52990.0,False,False,False
CTRC,False,0.0021083136347249264,0.009014674394803895,0.000688258313177197,0.0006877891220199294,105.0,False,False,False
CELA2A,False,0.00019663156260856456,0.0006405389898476977,8.521293401241487e-05,8.520623128159675e-05,13.0,False,False,False
CELA2B,False,4.133359761141591e-05,0.0001207387570503745,1.9664523233634202e-05,1.9664265436295045e-05,3.0,False,False,False
CASP9,False,0.06057184876015181,0.23863578527857054,0.02193905308765789,0.023765190873737258,3207.0,False,False,False
DNAJC16,False,0.08382915986601905,0.3316295871141429,0.028972397564221056,0.03113531904433817,4205.0,False,False,False
RP4-680D5.8,False,0.0004720186796583617,0.0022629930964323517,0.0001376516626354394,0.00013763361682169833,21.0,False,True,True
AGMAT,False,0.019429805603078155,0.08013074628171682,0.0060632279970372115,0.00627559035975,907.0,False,False,False
RP4-680D5.2,False,0.0007586672153068649,0.0031618348884334038,0.00024252911988148848,0.00024247188887219543,37.0,False,False,False
DDI2,False,0.1339600650895719,0.5218941425158914,0.04915475324300762,0.05529954840408687,6921.0,False,False,False
RSC1A1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP4-680D5.9,False,0.000265142703609751,0.0008714999062824411,9.832261616817101e-05,9.831359326130048e-05,15.0,False,False,False
PLEKHM2,False,0.1581844812826513,0.6352968762007049,0.05801689838029877,0.06530953756889822,8133.0,False,False,False
RP11-288I21.1,False,4.9875649801060574e-05,0.00016649491974996518,1.9664523233634202e-05,1.9664265436295045e-05,3.0,False,False,False
SLC25A34,False,0.003733112605614877,0.014168595039166091,0.0013961811495880282,0.0014860093434309427,206.0,False,False,False
RP11-169K16.4,False,0.0,0.0,0.0,0.0,0.0,False,False,False
TMEM82,False,0.00018576931010297654,0.0007794112432833295,6.554841077878066e-05,6.554454381869328e-05,10.0,False,False,False
FBLIM1,False,0.024903206064538965,0.11001483248970667,0.007905138339920948,0.008563735780241319,1164.0,False,False,False
RP11-169K16.9,False,0.18258558144717782,0.8080861716106649,0.05794479512844211,0.06283359778618343,8267.0,False,False,False
SPEN,False,0.3740358844119324,1.7114525511676293,0.12789805911155683,0.15579945378554583,16712.0,False,False,False
ZBTB17,False,0.0981820597277119,0.42386428706930074,0.031181379007465964,0.031572714508983364,4655.0,False,False,False
C1orf64,False,7.473390570205626e-05,0.00023655619989830019,2.6219364311512267e-05,2.621884871683395e-05,4.0,False,False,False
RP11-5P18.5,False,0.0,0.0,0.0,0.0,0.0,False,False,False
HSPB7,False,7.197545631526163e-05,0.00018974174493136998,3.9329046467268404e-05,3.9327757480572615e-05,6.0,False,False,False
CLCNKA,False,2.4921768384690514e-05,4.748130890178267e-05,1.3109682155756133e-05,1.3109596223309748e-05,2.0,False,False,False
CLCNKB,False,1.2646579152983435e-05,1.2338574931037548e-05,1.3109682155756133e-05,1.3109596223309748e-05,2.0,False,False,False
FAM131C,False,0.0018090492307893996,0.0069329834842971234,0.0005768260148532699,0.0005896068335367068,87.0,False,False,False
EPHA2,False,0.005622421305199955,0.01839891406980318,0.0025760525436060804,0.003329799888241605,342.0,False,False,False
RP11-276H7.2,False,0.00010908927241264036,0.00027377253579815935,4.588388754514647e-05,4.5882082963772366e-05,7.0,False,False,False
RP11-276H7.3,False,6.27798337888948e-05,0.00012840435433123432,3.277420538939033e-05,3.277334606492647e-05,5.0,False,False,False
ARHGEF19-AS1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
ARHGEF19,False,0.0524635292182041,0.21733276948870947,0.016806612523679362,0.0175468205239272,2493.0,False,False,False
C1orf134,False,0.002743541505909189,0.01078179186510466,0.0008914583865914171,0.0008906695267335936,136.0,False,False,False
RSG1,False,0.013717517465374052,0.0582094976364904,0.004208207971997719,0.004229855730161496,639.0,False,False,False
FBXO42,False,0.1341597045077642,0.5583477417534438,0.04435660957400088,0.04641407741981893,6481.0,False,False,False
SZRD1,False,0.39896600187468456,1.6233508984597418,0.1311099312397171,0.13753155623004484,18335.0,False,False,False
SPATA21,False,0.0014209397400350029,0.005056881333255559,0.0004785033986850989,0.00047827756821599654,73.0,False,False,False
NECAP2,False,0.6092997985041853,2.494017491654635,0.2025314796242765,0.23187366341043475,26464.0,False,False,False
RP4-798A10.2,False,0.019021954686383628,0.08399597117709529,0.005964905380869041,0.006165339976293666,893.0,False,False,False
RP4-798A10.7,False,0.014278604998721805,0.05695028279511212,0.004490066138346476,0.004614142193101854,674.0,False,False,False
RP4-798A10.4,False,0.00020119779357494476,0.0006990497065211014,7.210325185665874e-05,7.20985255721075e-05,11.0,False,False,False
U1,False,0.00045330662681323294,0.0019771994108754793,0.0001376516626354394,0.00015074338490990086,20.0,False,False,False
FAM231B,False,2.5624867389010153e-05,0.0001001754002713704,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
NBPF1,False,0.07989505404466468,0.3161290958308842,0.03088641115896145,0.038139351791574176,4232.0,False,False,False
RP5-1182A14.5,False,0.0,0.0,0.0,0.0,0.0,False,False,False
CROCCP2,False,0.1645493704075145,0.7144858254126104,0.049797127668639675,0.052299395778008004,7237.0,False,False,False
FAM231A,False,0.0,0.0,0.0,0.0,0.0,False,False,False
FAM231C,False,0.0,0.0,0.0,0.0,0.0,False,False,False
CROCC,False,0.06836849061674499,0.2904567084424621,0.02024790408956535,0.020559093749703928,3042.0,False,False,False
RP11-108M9.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-108M9.2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
U1.1,False,0.00024891052700922264,0.0008001390388303128,9.176777509029294e-05,9.175995523767181e-05,14.0,False,False,False
RP11-108M9.4,False,0.10617063890035987,0.41380953076104054,0.0385817945843903,0.04233739008820435,5517.0,False,False,False
RP11-108M9.6,False,0.026023066852824156,0.1116239267289454,0.00800346095608912,0.008857141376870535,1160.0,False,False,False
MFAP2,False,0.0015120351405030184,0.006455627319744959,0.001166761711862296,0.0036824834909692608,79.0,False,False,False
RP1-37C10.3,False,1.2454571687019448e-05,2.3664396135265665e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
ATP13A2,False,0.1232983131116486,0.5023253981866954,0.04032538231110587,0.04396962629309559,5804.0,False,False,False
SDHB,False,0.5457672231071258,2.108965543091139,0.19896564607791084,0.2362157132300574,25636.0,False,False,False
PADI2,False,0.028492739713815638,0.2673938902493632,0.007479073669858874,0.009481419374550604,1048.0,False,True,True
RP11-380J14.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PADI1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
PADI3,False,1.0396258647474093e-05,1.64889114178777e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
PADI4,False,0.08090374019231904,1.0428342493084324,0.017743954797815927,0.025504838254056247,2266.0,False,True,True
AC004824.2,False,0.00042722577724028075,0.001728695504967536,0.00015076134479119553,0.00015073960388225987,23.0,False,False,False
RP1-20B21.4,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RCC2,False,0.17474778767558782,0.6423075090231966,0.06737721143950864,0.07559373906064114,9430.0,False,False,False
ARHGEF10L,False,0.023046497237134488,0.06686381582648239,0.0118642623509593,0.014175105108514557,1655.0,False,False,False
RP11-473A10.2,False,1.1663418290628544e-05,2.0753413322058934e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
ACTL8,False,5.917322894093433e-05,0.0002710116191158914,1.3109682155756133e-05,1.3109596223309748e-05,2.0,False,False,False
RP11-174G17.2,False,4.969553508478687e-05,0.0003767667557469569,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
IGSF21,False,0.04526487981043399,0.21778259953165421,0.0219062788822685,0.04710856996011654,2087.0,False,True,True
RP11-174G17,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP11-422P22.1,False,0.0,0.0,0.0,0.0,0.0,False,False,False
KLHDC7A,False,7.020786810348783e-05,0.0001503893317597704,3.9329046467268404e-05,3.9327757480572615e-05,6.0,False,False,False
PAX7,False,0.0,0.0,0.0,0.0,0.0,False,False,False
TAS1R2,False,0.0,0.0,0.0,0.0,0.0,False,False,False
RP13-279N23.2,False,9.175309460602127e-06,1.2843378299543086e-05,6.554841077878067e-06,6.554841077878067e-06,1.0,False,False,False
ALDH4A1,False,0.010030059812924836,0.03707769331171656,0.004024672421817133,0.004113378853504925,606.0,False,False,False
IFFO2,False,0.053516163694046236,0.21596639041723592,0.01695081902739268,0.017489513378486626,2523.0,False,False,False
UBR4,False,0.2797725099141971,1.1842521518006688,0.09727384159571051,0.11391376519566103,13174.0,False,False,False
RP1-43E13.2,False,0.01921083696143787,0.08066122724816208,0.006423744256320505,0.006697156036581536,956.0,False,False,False
EMC1,False,0.08771849828590907,0.33678510686987473,0.030407907760276354,0.0316465718998681,4479.0,False,False,False
MRTO4,False,0.16995049705359894,0.6543491507947654,0.05905256327060351,0.06294652169991173,8494.0,False,False,False
AKR7A3,False,0.0020414176272786264,0.006933317523630772,0.0008652390222799049,0.0010873621078478942,125.0,False,False,False
AKR7A2,False,0.5047224226037139,1.9056784329222292,0.17552553438341886,0.19141426369171602,23718.0,False,False,False
PQLC2,False,0.03787313617682339,0.14244237450161848,0.014302663231929942,0.014753677872205512,2132.0,False,False,False
CAPZB,False,2.7025672297275154,11.755245532415264,0.8891445276909261,1.3102243884444535,80865.0,False,False,False
RP5-1056L3.1,False,5.5146373003231536e-05,0.00015865795860852476,1.9664523233634202e-05,1.9664265436295045e-05,3.0,False,False,False
