gene,spearman_rho,wald_p,wald_q,log2fc_max_min,is_progression_coupled,label_set,lineage_name,n_cells
LPP-AS2,-0.01114900078425221,0.03386018300506639,0.13135053407344394,1.4959693,False,lineage_pub,Kupffer,36217
LRP4-AS1,-0.01732661916800421,0.0009754210101113852,0.005726451236232146,12.158106,False,lineage_pub,Kupffer,36217
LUCAT1,-0.034589767104712954,4.5660268151294733e-11,7.88096228291347e-10,2.6385448,False,lineage_pub,Kupffer,36217
LY86-AS1,-0.028381522116972285,6.585700076474524e-08,8.285048242152193e-07,12.862698,False,lineage_pub,Kupffer,36217
MAFG-AS1,-0.003616797529107797,0.49127476323213976,0.8201608816707,10.973601,False,lineage_pub,Kupffer,36217
MALAT1,0.08461978004387047,1.5158771352070045e-58,1.3082019676836447e-56,0.14854956,False,lineage_pub,Kupffer,36217
MAMDC2-AS1,-0.005643289178787518,0.2828529086728812,0.5935937211753299,9.603233,False,lineage_pub,Kupffer,36217
MAP3K14-AS1,-0.006300294744342014,0.23054164277480635,0.5305531672390877,10.021421,False,lineage_pub,Kupffer,36217
MAPKAPK5-AS1,-0.0756450467396729,4.1050345684387953e-47,2.083908725036871e-45,1.4066541,False,lineage_pub,Kupffer,36217
MAST4-AS1,0.006595605425955106,0.20941906118237238,0.49902631534109043,9.447853,False,lineage_pub,Kupffer,36217
MATN1-AS1,-0.021080348962969075,6.019147760150823e-05,0.0004637968318759072,1.7603531,False,lineage_pub,Kupffer,36217
MBNL1-AS1,-0.010652518238773025,0.042637546215788025,0.15998348862706552,1.6849728,False,lineage_pub,Kupffer,36217
MCCC1-AS1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
MCF2L-AS1,-0.00162812779959181,0.7566866780028232,1.0,9.789019,False,lineage_pub,Kupffer,36217
MCM3AP-AS1,-0.023721772765134094,6.3342412213246844e-06,6.283276062072648e-05,12.09996,False,lineage_pub,Kupffer,36217
MDC1-AS1,-0.002384866790897994,0.6499415692612273,0.9395302751632146,8.080297,False,lineage_pub,Kupffer,36217
MDS2,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
MED4-AS1,-0.0040259229638238934,0.4435926587136491,0.7699468552614666,8.4458885,False,lineage_pub,Kupffer,36217
MEF2C-AS1,-0.007055479997266301,0.1793749157566758,0.4500016055174745,3.181827,False,lineage_pub,Kupffer,36217
MEG3,0.11549389674254824,9.05103592753278e-108,1.5622088010921578e-105,16.709723,False,lineage_pub,Kupffer,36217
MEG8,0.00797326150687544,0.1291797613063083,0.37190000809320506,9.412349,False,lineage_pub,Kupffer,36217
MEG9,0.0068275985399800475,0.19383602031596278,0.4752286520814656,9.501239,False,lineage_pub,Kupffer,36217
MEIS1-AS2,-0.0047863195889824225,0.3623759993916128,0.6843117887854745,7.591359,False,lineage_pub,Kupffer,36217
MIAT,-0.02227355460442153,2.2431045957614812e-05,0.0001916632936774414,5.1141534,False,lineage_pub,Kupffer,36217
MID1IP1-AS1,-0.0043896920161207885,0.4035110232907805,0.7397014655749762,9.849461,False,lineage_pub,Kupffer,36217
MIMT1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
MIR155HG,-0.03050803030775433,6.357836327459353e-09,9.144687917662369e-08,3.3289542,False,lineage_pub,Kupffer,36217
MIR181A1HG,-0.050948750543472004,2.959271896789748e-22,1.1103702812737184e-20,1.3269784,False,lineage_pub,Kupffer,36217
MIR181A2HG,-0.005770515859331197,0.27214138503094665,0.5826373207535593,10.7174,False,lineage_pub,Kupffer,36217
MIR202HG,0.00841652763522503,0.10922138073322563,0.34028177463095205,9.082345,False,lineage_pub,Kupffer,36217
MIR210HG,-0.02915991019406782,2.8511049991891326e-08,3.785390175846495e-07,12.67959,False,lineage_pub,Kupffer,36217
MIR22HG,-0.002857061546405513,0.5866458679530656,0.8853451676569488,1.4917226,False,lineage_pub,Kupffer,36217
MIR4458HG,-0.005665756755178342,0.2809408235049492,0.5932963185685348,1.8483293,False,lineage_pub,Kupffer,36217
MIR4500HG,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
MIR497HG,-0.016031272170853563,0.0022810761546356024,0.012538654276754936,3.3441668,False,lineage_pub,Kupffer,36217
MIR503HG,-0.008804455878548407,0.093830307651389,0.3078918460195768,1.7412796,False,lineage_pub,Kupffer,36217
MIS18A-AS1,0.005150037692766078,0.3270544197268075,0.6429338592807172,10.37649,False,lineage_pub,Kupffer,36217
MKNK1-AS1,-0.0023261377009617884,0.6580065361111851,0.9448579711546635,9.379566,False,lineage_pub,Kupffer,36217
MNX1-AS1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
MNX1-AS2,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
MORC2-AS1,-0.012346188476335387,0.018794478264897288,0.07950801344414882,0.9407635,False,lineage_pub,Kupffer,36217
MORF4L2-AS1,-0.01703912125531857,0.0011836187934298936,0.006855456501543612,11.806818,False,lineage_pub,Kupffer,36217
MPRIP-AS1,-0.018694975677317816,0.00037371075725416077,0.0024249051391754942,3.1254606,False,lineage_pub,Kupffer,36217
MRPL23-AS1,0.0029799526244961446,0.5706534078358135,0.8761059066103816,7.8748016,False,lineage_pub,Kupffer,36217
MTUS2-AS1,-0.004279543006755485,0.4154127614753304,0.7494142161119731,8.340995,False,lineage_pub,Kupffer,36217
MYCBP2-AS1,0.0045919146550911305,0.38219945026593005,0.7078071364366902,9.980993,False,lineage_pub,Kupffer,36217
MYLK-AS1,-0.0023538602466642417,0.6541945065356431,0.9425206329553589,2.0131626,False,lineage_pub,Kupffer,36217
NAALADL2-AS2,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
NALCN-AS1,0.0040759702823687845,0.4379469539117384,0.767572137900372,8.757568,False,lineage_pub,Kupffer,36217
NAPA-AS1,-0.010504845656730313,0.04559335981326146,0.16824766824537024,0.93699265,False,lineage_pub,Kupffer,36217
NAV2-AS2,0.003428358549679961,0.514128819591818,0.8403279759616268,10.594986,False,lineage_pub,Kupffer,36217
NAV2-AS3,-0.0017309760227297555,0.7418481919799814,1.0,9.154474,False,lineage_pub,Kupffer,36217
NCAM1-AS1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
NCBP2-AS1,-0.0011551190794782354,0.826010970152578,1.0,10.526247,False,lineage_pub,Kupffer,36217
NDUFB2-AS1,-0.011041079621145512,0.03562399384994931,0.13724779773440293,2.2523766,False,lineage_pub,Kupffer,36217
NEAT1,-0.22519301133918215,0.0,0.0,0.49844134,False,lineage_pub,Kupffer,36217
NEBL-AS1,0.017745249073787817,0.000732262121394388,0.004388487574745534,9.871424,False,lineage_pub,Kupffer,36217
NEXN-AS1,0.004917136595616266,0.349406016027823,0.6664986668862116,9.763482,False,lineage_pub,Kupffer,36217
NFE4,-0.004971073267600062,0.3441453003478641,0.6599942093337927,11.187102,False,lineage_pub,Kupffer,36217
NFYC-AS1,-0.008287426690061323,0.11476485473312897,0.3508127849206054,2.4178185,False,lineage_pub,Kupffer,36217
NIFK-AS1,-0.042890155514036334,3.193113913614169e-16,8.611429085778213e-15,1.6987529,False,lineage_pub,Kupffer,36217
NNT-AS1,-0.044708820616149836,1.7037992264877887e-17,5.070271491237798e-16,1.8885887,False,lineage_pub,Kupffer,36217
NOP14-AS1,-0.019523800153006653,0.00020259835797704207,0.0013553673095673434,1.4032912,False,lineage_pub,Kupffer,36217
NPHP3-AS1,-0.004309134695418003,0.4121951394518289,0.7473201793002696,9.28893,False,lineage_pub,Kupffer,36217
NR2F2-AS1,0.007151753659089825,0.17351247945669873,0.4443361120805074,9.945062,False,lineage_pub,Kupffer,36217
NUCB1-AS1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
NUTM2A-AS1,-0.018068799678539475,0.0005843143879114981,0.003576335579912219,0.52093005,False,lineage_pub,Kupffer,36217
NXF5,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
ODF2-AS1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
OGFR-AS1,-0.010692154868795824,0.04187233515517674,0.15849046157419971,10.367517,False,lineage_pub,Kupffer,36217
OPA1-AS1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
OR2A1-AS1,0.02279243046430044,1.4379329959275473e-05,0.00012793156448303848,2.8132906,False,lineage_pub,Kupffer,36217
OSBPL10-AS1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
OSGEPL1-AS1,-0.005993034011385644,0.2540817713477716,0.5665847147877054,3.1582508,False,lineage_pub,Kupffer,36217
OSTN-AS1,-0.007089634508040028,0.17727850271282902,0.4488455501983275,9.182571,False,lineage_pub,Kupffer,36217
OTX2-AS1,0.005441718175985791,0.3004016281481352,0.6071349065382685,9.261559,False,lineage_pub,Kupffer,36217
OVCH1-AS1,0.032507959908274084,6.095741351414141e-10,9.926932112839307e-09,13.386765,False,lineage_pub,Kupffer,36217
PAN3-AS1,-0.014464781558156607,0.0059086625284044385,0.02880890261024311,2.0870085,False,lineage_pub,Kupffer,36217
PAPPA-AS1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
PART1,0.009309020917530981,0.07646844029153135,0.2590701092916098,3.6066656,False,lineage_pub,Kupffer,36217
PAXBP1-AS1,-0.008245711436590565,0.1166026387265554,0.3526672902253992,0.9623933,False,lineage_pub,Kupffer,36217
PAXIP1-AS2,-0.013552997257076226,0.009900981740237838,0.04593842603131857,1.5529714,False,lineage_pub,Kupffer,36217
PCA3,-0.00010655253101588508,0.9838223543012383,1.0,7.7042484,False,lineage_pub,Kupffer,36217
PCAT1,0.021339432104827253,4.878362985164035e-05,0.0003862410326785837,10.978883,False,lineage_pub,Kupffer,36217
PCAT6,-0.0016770376662523774,0.7496186095262372,1.0,2.0420494,False,lineage_pub,Kupffer,36217
PCAT7,1.4287147010199318e-05,0.9978306666809429,1.0,10.261381,False,lineage_pub,Kupffer,36217
PCBP1-AS1,0.021906219259788473,3.055669128665355e-05,0.00025853357431747067,0.8746388,False,lineage_pub,Kupffer,36217
PCCA-AS1,-0.008476957491103384,0.10670038502602472,0.33606727108561796,8.770015,False,lineage_pub,Kupffer,36217
PCDH9-AS1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
PCOLCE-AS1,0.004637468511848203,0.37749566997332634,0.7021094034202168,8.665422,False,lineage_pub,Kupffer,36217
PDCD4-AS1,0.0055892345812801475,0.2874892456195815,0.5954163178744031,1.0433326,False,lineage_pub,Kupffer,36217
PEX5L-AS1,-0.0007302595573676799,0.8894744884975224,1.0,8.297321,False,lineage_pub,Kupffer,36217
PGM5-AS1,0.001695405714430954,0.7469695891136731,1.0,10.451612,False,lineage_pub,Kupffer,36217
PHKA2-AS1,-0.0031769742856198563,0.5454560023356925,0.8701081885687663,7.7135572,False,lineage_pub,Kupffer,36217
PINK1-AS,-0.0024916779202323915,0.6353788782881258,0.9278036750637099,1.0032139,False,lineage_pub,Kupffer,36217
PITPNA-AS1,-0.015668729134123434,0.002864102857283701,0.015352302893390271,0.86121225,False,lineage_pub,Kupffer,36217
PLCXD2-AS1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
PLS1-AS1,-0.0012398045444511894,0.8134821534357239,1.0,9.37899,False,lineage_pub,Kupffer,36217
POT1-AS1,-0.004912568715303698,0.3498538772878956,0.6664986668862116,1.8604012,False,lineage_pub,Kupffer,36217
POU6F2-AS1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
PPP1R26-AS1,-0.0033693694767034242,0.521395048724633,0.8448314365160167,10.045384,False,lineage_pub,Kupffer,36217
PRC1-AS1,-0.008394537213232238,0.11015037347138082,0.3419416269992865,10.014099,False,lineage_pub,Kupffer,36217
PRICKLE2-AS3,0.0020537437307010854,0.6959228566227572,0.9723340358563402,8.847461,False,lineage_pub,Kupffer,36217
PRKAG2-AS1,-0.08117223358154692,5.303526336462791e-54,3.0512954855782587e-52,1.8033773,False,lineage_pub,Kupffer,36217
PRKAR2A-AS1,-0.00119317967451026,0.8203743980360022,1.0,2.8526926,False,lineage_pub,Kupffer,36217
PRKCQ-AS1,-0.023116216633901347,1.0843621922711992e-05,9.880865696479022e-05,1.8705621,False,lineage_pub,Kupffer,36217
PRKG1-AS1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
PRKX-AS1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
PRMT5-AS1,0.004611124855430413,0.38021148571231334,0.7056398111176911,10.541198,False,lineage_pub,Kupffer,36217
PROSER2-AS1,0.008715192867053996,0.09720810030992538,0.3153385486110556,7.654747,False,lineage_pub,Kupffer,36217
PROX1-AS1,-0.002266251709201065,0.6662715555763344,0.9504005825824408,8.280007,False,lineage_pub,Kupffer,36217
PRR7-AS1,-0.02947937172815827,2.009567356378006e-08,2.7527882992924115e-07,3.3639708,False,lineage_pub,Kupffer,36217
PRRT3-AS1,-0.004946445602160533,0.3465410581221652,0.6631151511295533,10.096021,False,lineage_pub,Kupffer,36217
PSMD6-AS2,-0.01591347210482228,0.0024573640002611336,0.013422184381173152,1.8710165,False,lineage_pub,Kupffer,36217
PSMG3-AS1,0.0028874277089968687,0.5826748863501972,0.883740644851002,0.8218813,False,lineage_pub,Kupffer,36217
PTCSC3,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
PTOV1-AS1,-0.006099200758903099,0.2457658463000601,0.5525114372492702,1.6231022,False,lineage_pub,Kupffer,36217
PWRN1,0.006698233871927832,0.20241706874864984,0.4879495260616894,8.367113,False,lineage_pub,Kupffer,36217
PXN-AS1,-0.018928627475869944,0.00031521880363668143,0.002076594103346993,1.8843975,False,lineage_pub,Kupffer,36217
RAB11B-AS1,-0.035678131512363646,1.107821541059138e-11,2.0341489147532681e-10,1.2410522,False,lineage_pub,Kupffer,36217
RAD21-AS1,0.004208346064566435,0.4232148208771681,0.7577476979605728,10.167942,False,lineage_pub,Kupffer,36217
RAI1-AS1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
RAMP2-AS1,0.011486420071043864,0.028819247593925214,0.11621967604466103,2.284358,False,lineage_pub,Kupffer,36217
RAP2C-AS1,-0.02678903691865543,3.416373185269546e-07,3.931106745183491e-06,1.8766651,False,lineage_pub,Kupffer,36217
RASAL2-AS1,0.0038828808605271513,0.4599560653842061,0.7860239295575641,11.460031,False,lineage_pub,Kupffer,36217
RASSF8-AS1,-0.001276556871601685,0.8080594337370729,1.0,3.2234235,False,lineage_pub,Kupffer,36217
RBM26-AS1,0.0010412914804224075,0.8429207082876625,1.0,1.795661,False,lineage_pub,Kupffer,36217
RBMS3-AS2,-0.0005298738352985065,0.9196809909543202,1.0,9.278934,False,lineage_pub,Kupffer,36217
RBMS3-AS3,-0.011342666822061621,0.030881900197565714,0.12281603626958161,4.501361,False,lineage_pub,Kupffer,36217
RBPMS-AS1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
RFPL1S,0.007520855041448654,0.15235942179596149,0.4147829053940529,2.1018124,False,lineage_pub,Kupffer,36217
RFPL3S,-0.00031472294470545126,0.9522415584307696,1.0,10.624531,False,lineage_pub,Kupffer,36217
RGMB-AS1,-0.006962161885107716,0.18519670398339558,0.4566421586790583,10.699711,False,lineage_pub,Kupffer,36217
RGPD4-AS1,-0.010630237798126514,0.04307285293440203,0.16091719516185693,9.711129,False,lineage_pub,Kupffer,36217
RHPN1-AS1,-0.014735370330404516,0.005042454071571883,0.02557676039153745,10.802179,False,lineage_pub,Kupffer,36217
RMDN2-AS1,-0.00029710538615625615,0.9549120482727611,1.0,7.854954,False,lineage_pub,Kupffer,36217
RN7SL832P,-0.0029730204881692475,0.5715499715198665,0.8761059066103816,1.2052197,False,lineage_pub,Kupffer,36217
RNASEH2B-AS1,0.0030069227194962833,0.5671716348604496,0.8758519521078857,11.26844,False,lineage_pub,Kupffer,36217
RNF157-AS1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
RNF185-AS1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
RNU6ATAC35P,-0.006768690412669106,0.19770982194230538,0.4806297924963649,10.21011,False,lineage_pub,Kupffer,36217
RRM1-AS1,0.0026120693248987974,0.6191323173571657,0.9212261894469551,8.061604,False,lineage_pub,Kupffer,36217
RUSC1-AS1,-0.006743484018077373,0.19938458929300734,0.4833396083142285,1.6733046,False,lineage_pub,Kupffer,36217
RUVBL1-AS1,0.001893857386590169,0.7185454664574737,0.990582647847923,9.782338,False,lineage_pub,Kupffer,36217
SAMSN1-AS1,0.00562700500145324,0.2842442605817499,0.5935937211753299,10.827632,False,lineage_pub,Kupffer,36217
SAP30L-AS1,0.005080648868609341,0.3336144290328501,0.6513783987677594,10.351902,False,lineage_pub,Kupffer,36217
SAPCD1-AS1,-0.009724967164279216,0.06421049489193933,0.22254480759736406,8.086236,False,lineage_pub,Kupffer,36217
SBF2-AS1,-0.020552610165544456,9.168782412575812e-05,0.0006593882685044104,3.847415,False,lineage_pub,Kupffer,36217
SCARNA9,-0.0018669415249511117,0.7223788685753858,0.9912424644851506,9.751706,False,lineage_pub,Kupffer,36217
SCGB1B2P,-0.0041709248194117705,0.4273497559552147,0.7604182255450521,9.195558,False,lineage_pub,Kupffer,36217
SDCBP2-AS1,-0.028376032221789135,6.624198478661662e-08,8.285048242152193e-07,2.6654367,False,lineage_pub,Kupffer,36217
SEC24B-AS1,-0.005620983646813303,0.2847599079566473,0.5935937211753299,1.3366675,False,lineage_pub,Kupffer,36217
SEC62-AS1,0.0036859376339601754,0.4830282887708671,0.814332609755962,10.14103,False,lineage_pub,Kupffer,36217
SEMA3B-AS1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
SENCR,-0.050452353863685705,7.450844081934873e-22,2.6791993511290814e-20,1.4504795,False,lineage_pub,Kupffer,36217
SERTAD4-AS1,0.006115210589010725,0.24452856592339048,0.5525114372492702,8.757568,False,lineage_pub,Kupffer,36217
SFTA1P,0.0018260720507478222,0.7282128881617445,0.9912424644851506,8.661256,False,lineage_pub,Kupffer,36217
SFTA3,-0.011272203940009638,0.03193840221995522,0.1247187380806396,8.449817,False,lineage_pub,Kupffer,36217
SH3BP5-AS1,-0.0076635269671987616,0.14473063729873215,0.40262768111409064,1.7061353,False,lineage_pub,Kupffer,36217
SH3RF3-AS1,-0.008230391761059642,0.11728332826731121,0.3526672902253992,10.449048,False,lineage_pub,Kupffer,36217
SHANK2-AS1,-0.004664052413137723,0.3747672401338375,0.6985402337699822,8.770412,False,lineage_pub,Kupffer,36217
SHANK2-AS3,0.00723527303276672,0.16854370137739197,0.43811209123099176,8.913929,False,lineage_pub,Kupffer,36217
SIAH2-AS1,-0.0007556980782650354,0.8856503648301118,1.0,9.234263,False,lineage_pub,Kupffer,36217
SIDT1-AS1,-0.012831803927303166,0.014605878070103518,0.06398412575887988,10.238078,False,lineage_pub,Kupffer,36217
SIGLEC5,-0.05616830610624756,1.0474848645296907e-26,4.304663990900586e-25,1.9068155,False,lineage_pub,Kupffer,36217
SIX3-AS1,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
SLC16A1-AS1,-0.028677186149707178,4.803850450671685e-08,6.187646177506962e-07,1.979147,False,lineage_pub,Kupffer,36217
SLC22A18AS,-0.08991239040461406,6.831261679127273e-66,7.369223536358546e-64,2.6357665,False,lineage_pub,Kupffer,36217
SLC25A21-AS1,0.003378016796970583,0.5203265822892671,0.8448314365160167,8.784022,False,lineage_pub,Kupffer,36217
SLC25A30-AS1,-0.0012987556107839616,0.804788505087163,1.0,9.897939,False,lineage_pub,Kupffer,36217
SLC26A4-AS1,0.013005382194693767,0.013322017085416442,0.059262374972754585,10.314019,False,lineage_pub,Kupffer,36217
SLC8A1-AS1,0.0030438284573362467,0.5624237521699275,0.8732378405133456,5.1182795,False,lineage_pub,Kupffer,36217
SLC9A9-AS2,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
SMAD5-AS1,-0.0021055753214018107,0.6886456526435387,0.9679172609631497,9.791441,False,lineage_pub,Kupffer,36217
SMARCA5-AS1,-0.00017387068450917454,0.9736045885078942,1.0,9.753761,False,lineage_pub,Kupffer,36217
SMCR2,,1.0,1.0,0.0,False,lineage_pub,Kupffer,36217
SMCR5,-0.008295983680178786,0.11439070462249995,0.3508127849206054,0.6037822,False,lineage_pub,Kupffer,36217
SMIM2-AS1,0.0055512693598158795,0.2907760628694294,0.5962387814398358,10.039043,False,lineage_pub,Kupffer,36217
SNAI3-AS1,-0.017994667685326877,0.0006155196284456546,0.003714639436004195,1.8643088,False,lineage_pub,Kupffer,36217
SNAP25-AS1,-0.005565861926744864,0.2895097414881784,0.5962387814398358,7.6857166,False,lineage_pub,Kupffer,36217
SNHG10,-0.023454172425659753,8.045547894111184e-06,7.54707373110647e-05,1.5722833,False,lineage_pub,Kupffer,36217
SNHG12,-0.03991494123760088,2.9869451091557e-14,6.60957340820864e-13,1.269706,False,lineage_pub,Kupffer,36217
SNHG15,-0.04000939568308412,2.598792899169433e-14,5.901995452587423e-13,0.40122366,False,lineage_pub,Kupffer,36217
SNHG18,0.018444759514075832,0.0004475067841576753,0.0028396937847652483,10.703675,False,lineage_pub,Kupffer,36217
SNHG7,-0.17170094849740558,1.1515158182692736e-237,3.31252717055461e-235,1.4232737,False,lineage_pub,Kupffer,36217
SNHG8,-0.08269672548648695,5.479150671720283e-56,3.9404225247455034e-54,0.7424989,False,lineage_pub,Kupffer,36217
